Date,Call_IV_Mean,Call_IV_Std,Put_IV_Mean,Put_IV_Std,Call_Vol,Put_Vol,PCR
2021-02-22,0.08919388169060559,0.033265248151509386,0.14083121568020446,0.15051442474785026,91197.0,103283.0,1.1325262892419707
2021-02-23,0.05388930173668197,0.045268424899360456,0.08351301516298634,0.07236862961069589,82712.0,140033.0,1.6930191507882775
2021-02-24,0.0639700375730311,0.041463700049014285,0.07704006931556201,0.12186867742748173,185711.0,68741.0,0.37015039496852636
2021-02-25,0.08584807580353397,0.03137014887447574,0.17025088587274628,0.08566024007515975,52381.0,56588.0,1.0803153815314714
2021-02-26,0.13703141125545193,0.04204525911322697,0.1548559301703582,0.122553963591028,97697.0,82861.0,0.8481427270028762
2021-03-02,0.11006912556628538,0.04929783703999898,0.09325252328724302,0.09783936410169851,169440.0,104530.0,0.6169145420207743
2021-03-03,0.057933969526826536,0.07647267897947349,0.09856110424727822,0.07677466949325985,60418.0,190482.0,3.152735939620643
2021-03-04,0.1637541928702896,0.0368222102249451,0.17891368403363198,0.06943811246464286,94266.0,87998.0,0.9335073091040248
2021-03-05,0.13505426593886663,0.0390386125687436,0.20447627647082162,0.08302815324722305,96949.0,85888.0,0.8859090862205902
2021-03-08,0.1581133426660794,0.04843224778701995,0.13719355429430424,0.08792031078066333,117141.0,148100.0,1.264288336278502
2021-03-09,0.10106542719385334,0.050321688298190795,0.1480246512281346,0.07421242903465582,109629.0,129008.0,1.1767689206323144
2021-03-10,0.0887714586171651,0.06684475659945353,0.10450090140010301,0.10052151460227943,121152.0,128748.0,1.0626980982567353
2021-03-11,0.16555107917505762,0.03301676524392581,0.2844458614246773,0.1115772922060621,51929.0,83245.0,1.6030541701168903
2021-03-12,0.19677957392162512,0.11757139706382008,0.24853855961962862,0.0958203363576815,43886.0,57872.0,1.318689331449665
2021-03-15,0.19342242458251555,0.07787797074057955,0.3381063612353993,0.1760797548054702,58448.0,84646.0,1.4482274842595126
2021-03-16,0.19536969089495698,0.15261919917315975,0.3367704427943181,0.24027845899975547,96645.0,141450.0,1.4636039112214807
2021-03-17,0.2704340591847104,0.20348730981694338,0.2818644705479194,0.42407955559455646,137400.0,148487.0,1.0806914119359534
2021-03-18,0.07237259371726187,0.031632910770064006,0.08701887707966519,0.05879576513106026,59675.0,55423.0,0.9287473816506074
2021-03-19,0.07240525367773668,0.03697808005838378,0.09297579871484553,0.08433812281082496,96194.0,61678.0,0.6411834417947065
2021-03-22,0.04548484174378758,0.03345892729529481,0.0791629721736699,0.03967574784874651,75838.0,76820.0,1.0129486537092223
2021-03-23,0.050065451980568096,0.030042507410464755,0.04838485806948014,0.052663711920532236,114115.0,97731.0,0.856425535643868
2021-03-24,0.033305728797424716,0.028596524122865674,0.040066266659926936,0.053180417728500816,148239.0,134767.0,0.9091197323241522
2021-03-25,0.07093066295317767,0.03144092308745952,0.10843701077932913,0.03922480343022502,61187.0,62115.0,1.015166620360534
2021-03-26,0.055276014720018654,0.0322729700479104,0.10356709634241161,0.046953828898854896,85683.0,126492.0,1.4762788417772488
2021-03-29,0.05171275901560674,0.029029969557735777,0.0854243540070747,0.03609337048908115,85932.0,126055.0,1.4669157007866684
2021-03-30,0.03337882315828295,0.03208408643987582,0.07440407007937443,0.05307166591075921,56563.0,154270.0,2.7274013047398475
2021-03-31,0.04201711209651659,0.035640436629162824,0.04421241166366896,0.06215679264631881,154705.0,103758.0,0.6706829126401862
2021-04-01,0.07381016413239765,0.03547969880863893,0.12267263040741642,0.07478630466558392,33540.0,52014.0,1.5508050089445438
2021-04-06,0.06298933980297132,0.04492531997452814,0.07506527581282277,0.06315009222573292,88120.0,112533.0,1.2770426690876078
2021-04-07,0.05069866451774715,0.04601191602215464,0.07467002509070643,0.07139708408180276,46943.0,107600.0,2.292141533348955
2021-04-08,0.07121157728717056,0.034469098608068204,0.1414301500090929,0.05771793060455178,59151.0,85839.0,1.4511842572399452
2021-04-09,0.09879254677616611,0.038318525957841444,0.11652240253545072,0.0747345151472203,56192.0,70668.0,1.257616742596811
2021-04-12,0.08083120489596227,0.03015809771207204,0.1134546138944288,0.08541894861669881,71432.0,89171.0,1.2483340799641618
2021-04-13,0.09626209542069797,0.04752965757747824,0.0758525772011965,0.09104480246276411,136661.0,140000.0,1.024432720381089
2021-04-14,0.06539590301428881,0.05748842865024739,0.10282269808213636,0.09394300975214888,155858.0,236206.0,1.5155205379255476
2021-04-15,0.11266203710229562,0.053559930473192685,0.24331022904346428,0.10254257251014211,72820.0,104358.0,1.4330953034880527
2021-04-16,0.13051750569414566,0.043484380950847695,0.2263443707041344,0.09953267824327015,86894.0,116784.0,1.3439823232904458
2021-04-19,0.17857884460074983,0.1112535881895884,0.2977334161946388,0.2236199142642193,73622.0,151650.0,2.0598462416125614
2021-04-20,0.16662100450337436,0.12455906254155819,0.40700871685634427,0.3715398932737276,67506.0,187588.0,2.778834473972684
2021-04-21,0.25043020763652296,0.23282833535122466,0.3691914858361363,0.4357166596574631,184902.0,179640.0,0.9715416815394101
2021-04-22,0.09367120566827648,0.03861343777246172,0.1278083161136801,0.09595606196547984,99683.0,141989.0,1.4244053650070725
2021-04-23,0.05767826715181924,0.038170368823103845,0.11873967932948673,0.0540570113390205,66821.0,90084.0,1.3481390580805435
2021-04-26,0.03802326105803138,0.03157770703835985,0.12663913640353347,0.08234538071145743,64989.0,158945.0,2.445721583652618
2021-04-27,0.04212849848425487,0.046436431064908516,0.07760241567625538,0.08468143586269217,84897.0,168421.0,1.9838274615121854
2021-04-28,0.03435898403312882,0.03873149160028284,0.060785324246000555,0.0755227237908717,82328.0,134288.0,1.6311340005830337
2021-04-29,0.09308217436605037,0.03659715919601678,0.12040214885411443,0.08948247630252959,55600.0,74373.0,1.3376438848920864
2021-05-03,0.10497099703822631,0.04311433276924137,0.11035244803966847,0.0965479247831466,187750.0,95290.0,0.5075366178428762
2021-05-04,0.09738368044717953,0.03825046545486213,0.1279530545952196,0.10449220763240327,232629.0,118557.0,0.5096398127490553
2021-05-05,0.08086084331366411,0.055364037257684746,0.08626670513081627,0.10613005594570293,161029.0,97904.0,0.6079898651795639
2021-05-06,0.11620872083655354,0.04115714835563382,0.20872804653883634,0.06718984589587454,83573.0,91657.0,1.0967298050805883
2021-05-07,0.0903018196739922,0.040071809857285284,0.18847623422361556,0.058638108642356676,71812.0,102368.0,1.4254999164485045
2021-05-10,0.11325744686621657,0.044274692829940156,0.14048809239746218,0.11024033049494368,69004.0,73733.0,1.0685322589994783
2021-05-11,0.17410037500104172,0.06078605809199642,0.17587687859070186,0.15838163880445255,230653.0,120626.0,0.5229760722817393
2021-05-12,0.201950009390023,0.10975578085606802,0.23660571078882905,0.24640135527617454,275473.0,156564.0,0.5683460811041372
2021-05-13,0.39187187931891265,0.0969336042431691,0.6464782840392419,0.268382647013079,50224.0,41697.0,0.8302206116597642
2021-05-14,0.2887453028346043,0.08331297865901957,0.580494195639205,0.2454760414725119,78862.0,74713.0,0.9473891100910451
2021-05-17,0.5267278049658972,0.13630311056553002,0.7837916346195005,0.38957289158815744,94395.0,77863.0,0.8248636050638275
2021-05-18,0.4047828491460463,0.21521160979777032,0.9255545023649313,0.4966943647158326,99329.0,179067.0,1.802766563642038
2021-05-19,0.39531037155975657,0.3174929447558305,0.5597106898348709,0.5451018626989103,171292.0,167969.0,0.9806003783013801
2021-05-20,0.14260761476380227,0.04824891525258038,0.29270432813490255,0.1636771435082674,40519.0,24303.0,0.5997926898492065
2021-05-21,0.10743389069427604,0.03171545323760886,0.2132472488257698,0.10670502968869346,45093.0,41950.0,0.9302996030426008
2021-05-24,0.09520330819296807,0.02863934692490276,0.19428840935764272,0.1158984518537399,45580.0,60090.0,1.3183413777972794
2021-05-25,0.06816189649950057,0.04907568324979921,0.13498443559848802,0.09380908208186492,58418.0,129545.0,2.217552809065699
2021-05-26,0.036251891251720715,0.043424129419163626,0.06825856916996126,0.07750151465462664,107447.0,142508.0,1.3263097154876358
2021-05-27,0.11883116054830498,0.0553899465937271,0.21837397282275003,0.0855929882153716,25084.0,30127.0,1.20104449051188
2021-05-28,0.11058186971679622,0.08987384873409987,0.20187669991699414,0.10444868175070599,35511.0,56817.0,1.5999831038269832
2021-05-31,0.0842163985325823,0.07195218305145962,0.1787038067627105,0.12147714400965394,69964.0,101896.0,1.456406151735178
2021-06-01,0.04835564833531484,0.02942754662305369,0.1198983241224998,0.10477576734839704,51350.0,133922.0,2.6080233690360273
2021-06-02,0.042231524577416656,0.042796141486565964,0.0775981521284283,0.1001606715377466,121266.0,140442.0,1.1581317104547029
2021-06-03,0.12198994124905525,0.026740279035161223,0.2080653179732634,0.08970935600191678,25868.0,31946.0,1.2349621153548787
2021-06-04,0.12727105345150874,0.02583885546332667,0.20640626960847966,0.10870383370114214,29215.0,32583.0,1.1152832449084376
2021-06-07,0.1259038190839559,0.06988551448185391,0.2026064181897754,0.10495010190401102,85697.0,86974.0,1.0149013384365848
2021-06-08,0.11300911755646194,0.07711850403985973,0.17470245083696284,0.16984482879727397,91327.0,89033.0,0.9748814698829481
2021-06-09,0.09823819816510301,0.09547371750184638,0.0902537855640784,0.10361965715469025,156093.0,101785.0,0.6520792091893935
2021-06-10,0.17251435356517184,0.13146996097923316,0.28393525178723505,0.10699091403508248,61572.0,55264.0,0.8975508347950367
2021-06-11,0.16031465154321495,0.08036094487189564,0.2810463803050504,0.20240474080114113,43368.0,65783.0,1.516855746172293
2021-06-15,0.21212225651617775,0.2146678783666661,0.34858050073131575,0.2580001421119002,54639.0,122412.0,2.2403777521550543
2021-06-16,0.30779739892875446,0.3547359561118207,0.2853667218200008,0.385008336650853,94083.0,98969.0,1.0519328677869542
2021-06-17,0.0654495875564879,0.04643205411805131,0.1092460265262269,0.04373804706881394,35492.0,33527.0,0.9446354107967992
2021-06-18,0.06412472623888614,0.01948280579362918,0.0802948728623381,0.027412378225986394,29844.0,34076.0,1.1418040477147835
2021-06-21,0.0762250699415666,0.042739289940506395,0.10021845092484205,0.07252172909167372,92358.0,86091.0,0.9321444812577145
2021-06-22,0.057265443927442636,0.05045529360380635,0.055161761919191796,0.05019587511546394,82689.0,90312.0,1.092188803831223
2021-06-23,0.041104880130736904,0.05401999060382602,0.0636377126539212,0.059607282284991764,60893.0,161733.0,2.6560195753206446
2021-06-24,0.08022540137142127,0.05838630262440148,0.12577746932609205,0.0725349287658496,27134.0,44496.0,1.639861428466131
2021-06-25,0.0668307685374996,0.022865502008688483,0.10142419345798347,0.0691516220707684,37049.0,52123.0,1.4068665820939836
2021-06-28,0.05205207703421181,0.031712979614284265,0.08304611027653512,0.04480367324379242,32788.0,65208.0,1.9887763816030255
2021-06-29,0.05056525572969739,0.033299042925353774,0.05993844944010486,0.046597124479089154,72752.0,94916.0,1.304651418517704
2021-06-30,0.04613286853659427,0.05328813160039376,0.04856300840424719,0.0507548176648889,77738.0,140183.0,1.80327510355296
2021-07-01,0.08419295387238071,0.021810082485921034,0.12171193708795247,0.046546299908144406,55699.0,62043.0,1.1138979155819673
2021-07-02,0.07756683800043265,0.02926482801194601,0.1105769101191968,0.046486598659093346,44971.0,34781.0,0.7734095305863778
2021-07-05,0.05555432547464734,0.027102107291817144,0.1079677329482122,0.059647356370268155,47119.0,90154.0,1.9133258345890194
2021-07-06,0.05798489068113905,0.026374407391511284,0.07115200881663582,0.06332718011311031,67934.0,68634.0,1.0103041187034474
2021-07-07,0.04132848791174576,0.03306250641533012,0.06193264228967019,0.072757753768241,117121.0,109106.0,0.9315664996029747
2021-07-08,0.09578256795068342,0.03745590805789824,0.1602794925893668,0.05852488070102841,32791.0,45084.0,1.3748894513738525
2021-07-09,0.10457089253109647,0.03375896136886009,0.1792496507749747,0.07898015121766183,78559.0,44921.0,0.571812268486106
2021-07-12,0.09824321011069131,0.02909242106065439,0.13162103703834593,0.08721672803968335,64347.0,80720.0,1.2544485368393243
2021-07-13,0.09416335872525253,0.03874425554178833,0.10198300409944257,0.08716689267954984,81655.0,110797.0,1.3568918008695119
2021-07-14,0.0673994357566529,0.05587132289929832,0.10608295254172039,0.11543492049469553,125828.0,150542.0,1.196410973710144
2021-07-15,0.12061418882233663,0.04299858667975144,0.24504799465291693,0.10911201627335625,64057.0,80042.0,1.2495433754312566
2021-07-16,0.14304680408618997,0.060515160637007105,0.21068735804720407,0.10699199217393107,80678.0,66903.0,0.8292595255212077
2021-07-19,0.20706393861209849,0.1129361248588572,0.3097105782482258,0.16761599378653874,118154.0,68156.0,0.5768403947390693
2021-07-20,0.32516247692152567,0.14219151476895364,0.2973455315054825,0.18812680312003513,212740.0,123294.0,0.5795525054056595
2021-07-21,0.3241299806964091,0.23075182184609558,0.38316983582474173,0.44131708432028216,213746.0,174113.0,0.8145789862734273
2021-07-22,0.07686360031689504,0.042090387565490564,0.11201966109955151,0.04738275257045342,45825.0,80033.0,1.746492089470813
2021-07-23,0.06154288804658645,0.02613888512544437,0.10634980876789359,0.07043689033826432,34526.0,48136.0,1.3941956786190117
2021-07-26,0.06924910085352544,0.041433861906567115,0.08292022907264822,0.08843889206643973,86775.0,65329.0,0.7528550849899165
2021-07-27,0.05610944441738968,0.021977651630849807,0.06314696066104354,0.06817980497004487,120130.0,103826.0,0.8642803629401482
2021-07-28,0.047514781881741845,0.044545114166638554,0.07292080640214027,0.06960306757132488,113931.0,143119.0,1.2561901501786168
2021-07-29,0.07150791762611337,0.04060226517439035,0.18847760279409007,0.07922513781335334,34060.0,40676.0,1.1942454492072814
2021-07-30,0.08917454988548333,0.024958523939797767,0.12472165332577867,0.06725894217650212,38386.0,38030.0,0.9907257854426093
2021-08-02,0.05000033835020167,0.03288301994703591,0.1406394581215814,0.07855231783116025,47658.0,83560.0,1.753325779512359
2021-08-03,0.04535830807195417,0.049526339183410845,0.08858008512770899,0.04708174240945457,37233.0,91068.0,2.4458947707678673
2021-08-04,0.056130939028189504,0.059164263958965804,0.07444587819837646,0.07673365969616985,48034.0,122947.0,2.55958279551984
2021-08-05,0.09188677847756256,0.024274389373508478,0.18886582525679965,0.08669689860838473,15369.0,29312.0,1.9072158240614223
2021-08-06,0.08882138459262766,0.024869130223881156,0.18377856126071537,0.1291697380276616,35742.0,32320.0,0.9042582955626434
2021-08-09,0.07712837803636022,0.031197518459894012,0.16255103948441552,0.08724425863030012,70814.0,43341.0,0.6120399920919593
2021-08-10,0.08587061923532432,0.03655654955731291,0.13693694893522382,0.135982113523707,96367.0,61554.0,0.6387456286903193
2021-08-11,0.08066403753263066,0.056506819206646915,0.09212652941972986,0.10977320876908592,139864.0,129838.0,0.9283160784762341
2021-08-12,0.1730573169524369,0.11519089402542092,0.3981354324743756,0.2771827112068976,47423.0,32577.0,0.6869451531957067
2021-08-13,0.17343738071296017,0.06108074353021484,0.2636108444056469,0.1995595037723052,104592.0,48802.0,0.46659400336545814
2021-08-16,0.22877918550228232,0.14573914037812707,0.38444335428835685,0.30330694405943986,144252.0,70655.0,0.489802567728697
2021-08-17,0.3029062169125002,0.16453213077433002,0.39560861986720774,0.46309794535616755,204586.0,87384.0,0.4271260008016189
2021-08-18,0.4956706036955635,0.48142796129934284,0.7397260898802307,0.6523641795343934,73291.0,211244.0,2.8822638523147455
2021-08-19,0.12475078869219125,0.049084796740443186,0.19844571500774502,0.12968339013761446,85396.0,62011.0,0.7261581338704389
2021-08-20,0.09508729488953413,0.03731346486471191,0.19326294884286968,0.09869873207150921,60719.0,45128.0,0.743226996492037
2021-08-23,0.06346299117989121,0.03712110791044964,0.1441694566143367,0.08371945818496944,74428.0,97224.0,1.3062825818240447
2021-08-24,0.04875831891198841,0.02769734384161855,0.09099407183084197,0.07510506171328792,75660.0,106202.0,1.4036743325403118
2021-08-25,0.08090926406863881,0.07155265808522784,0.0767525303549768,0.09074842448284288,27848.0,162548.0,5.836972134444125
2021-08-26,0.09631340406904718,0.03106454891798311,0.17939994932434467,0.10358627880919331,53866.0,43402.0,0.8057401700516096
2021-08-27,0.08290369708554943,0.05283812798758538,0.14564504558903768,0.06476026502507397,43986.0,55643.0,1.265016141499568
2021-08-30,0.07073417847326074,0.046789503864724635,0.1532638184783734,0.08660076427900208,49930.0,97854.0,1.9598237532545564
2021-08-31,0.04246812156425717,0.04091777457050713,0.11150600355235811,0.08052856360583745,67502.0,143116.0,2.120174217060235
2021-09-01,0.04202688908822542,0.03919369849103121,0.08496876124895675,0.09448281157527615,145933.0,130433.0,0.893786874798709
2021-09-02,0.1252183644406928,0.027305406684677635,0.18080705502265035,0.09625405094555554,61326.0,72493.0,1.1820924240941852
2021-09-03,0.1046945035482511,0.04012005950783184,0.17867446062737413,0.07724627420702916,50730.0,71544.0,1.4102897693672383
2021-09-06,0.10388907431602015,0.03102303206377977,0.160685500725944,0.14917930268856067,76685.0,86404.0,1.126739258003521
2021-09-07,0.0830288330499369,0.03309956546959335,0.16041030838048034,0.14305191332670783,112928.0,99458.0,0.8807204590535562
2021-09-08,0.08963568204671253,0.05703586208072385,0.1265954634606172,0.14436792319015296,205617.0,134013.0,0.6517603116473832
2021-09-09,0.1347074643376865,0.029029139089003418,0.2875902265175511,0.09117113748627026,58733.0,54700.0,0.9313333219825312
2021-09-10,0.11902276468342579,0.04812355028917331,0.2778582992618972,0.13979849546007486,39604.0,79723.0,2.013003736996263
2021-09-13,0.1952323380517924,0.09598696853335353,0.3488681819864708,0.2965361122649944,35156.0,65632.0,1.8668790533621573
2021-09-14,0.2859842108730366,0.27945399461607395,0.3684518075109431,0.4194031777168112,61873.0,108639.0,1.755838572559921
2021-09-15,0.39573829495393903,0.6127673497343004,0.3498166681426966,0.4488670264638206,172050.0,101779.0,0.5915664051147922
2021-09-16,0.06422386406513758,0.04748282896115017,0.12849177055436284,0.09836279182806214,41595.0,38171.0,0.9176824137516528
2021-09-17,0.055760574013290085,0.03507761630836493,0.0710957220013805,0.061143990355328616,50679.0,51945.0,1.0249807612620612
2021-09-22,0.045109115725841156,0.04195455176170486,0.059022685773262785,0.068753568839098,139995.0,94868.0,0.6776527733133326
2021-09-23,0.0926901618048955,0.04504315942235632,0.162791839050862,0.09911504426199182,33261.0,48160.0,1.4479420342142448
2021-09-24,0.0810212903513495,0.04346629669175485,0.11221143922687678,0.06399915584098648,37864.0,37865.0,1.0000264103105851
2021-09-27,0.06486636929715624,0.04881118953584991,0.08786798883606038,0.0561212463497481,40333.0,60448.0,1.4987231299432227
2021-09-28,0.05190779792258768,0.04143006976655297,0.09845132899513125,0.0831054667581179,106219.0,51454.0,0.48441427616528115
2021-09-29,0.058093423213034893,0.04759813127651053,0.05617611248324856,0.07663208066511336,159218.0,95726.0,0.6012259920360763
2021-09-30,0.10344634015252673,0.041977986416695985,0.18035438093257825,0.07414725256088756,66635.0,41301.0,0.619809409469498
2021-10-01,0.1283957514549828,0.04953091457303025,0.18272157474960685,0.09844507966616438,73512.0,31257.0,0.42519588638589617
2021-10-04,0.11892430024433225,0.04467622006571611,0.14879575868267633,0.1012283826255936,107094.0,39447.0,0.36833996302313854
2021-10-05,0.07344574827085491,0.0555703817344447,0.1455055803030545,0.08622361576727058,89234.0,81348.0,0.9116256135553713
2021-10-06,0.07015055864726305,0.06639168968570411,0.07156461359207247,0.07306997850306234,118234.0,111274.0,0.9411336840502732
2021-10-07,0.12853535099325816,0.06330359072308119,0.22693699301009804,0.08574213302136462,36095.0,47644.0,1.3199612134644687
2021-10-08,0.1338399307290415,0.049431882038388865,0.1870741124840845,0.08053906671185447,38361.0,35081.0,0.9144964938348844
2021-10-12,0.10622109922221461,0.05492108908293403,0.1519623355282306,0.06565429526481857,102209.0,43078.0,0.42146973358510503
2021-10-13,0.10293295748125436,0.07493562392973874,0.10567030610781385,0.11783153321007475,164167.0,90026.0,0.5483806124251525
2021-10-14,0.2033561858107368,0.0738790485773505,0.26100784860272974,0.08158340677168001,46452.0,52666.0,1.1337724963403082
2021-10-15,0.15202258010881683,0.14860773394826834,0.2698011568481399,0.08738737673062207,70657.0,116538.0,1.6493482599034774
2021-10-18,0.24421299192348972,0.12693122368194598,0.23391397228706773,0.14304202403418112,87947.0,69136.0,0.7861098161392657
2021-10-19,0.3220958003348893,0.36996428857669345,0.36717143360872606,0.31425789828236383,89368.0,110679.0,1.2384634321009758
2021-10-20,0.2668881192569459,0.2144032326211091,0.3081633748364722,0.45668489414373853,108614.0,126416.0,1.1639015228239453
2021-10-21,0.08287802365728854,0.036020853516930976,0.10132593169547978,0.06306612567208053,49123.0,82714.0,1.6838140993017527
2021-10-22,0.07037572357878731,0.05073967733726171,0.10060976954071733,0.06285017324418132,58958.0,39794.0,0.6749550527494148
2021-10-25,0.051481008710538734,0.029737007882305697,0.09020932120919843,0.07070896332030022,67215.0,66743.0,0.9929777579409358
2021-10-26,0.04471608263231737,0.038801831821468194,0.06277257934945481,0.05660269695964768,84372.0,117706.0,1.395083677049258
2021-10-27,0.04662567047695068,0.05348768149525867,0.0793771252341971,0.07675014804594843,83561.0,106168.0,1.2705448714113043
2021-10-28,0.08518329984362438,0.029041799846703503,0.13125772961980298,0.06915514534150198,36134.0,38379.0,1.0621298500027674
2021-10-29,0.0764656910676675,0.028290313317032082,0.12933134339967514,0.077414527924221,61939.0,49271.0,0.7954761943202183
2021-11-01,0.06862680675027162,0.03657406912613262,0.09100978043445632,0.060354674819329976,67971.0,88252.0,1.2983772491209487
2021-11-02,0.06631482104971874,0.03526149610016761,0.06291681979653314,0.05941097860164603,115938.0,108269.0,0.9338525763770291
2021-11-03,0.03670323474089175,0.0452058682235955,0.06204932186029897,0.06751316814117582,84475.0,116626.0,1.3805978100029594
2021-11-04,0.11071505541434248,0.04429609944074811,0.129964239753267,0.057047625763825986,53816.0,45759.0,0.8502861602497399
2021-11-05,0.06917878889252752,0.0371908601980903,0.1548295933976994,0.09198081742649404,72953.0,78035.0,1.0696612887749648
2021-11-08,0.061802962397063246,0.0375545944445417,0.12122649744125949,0.06763185740468494,58843.0,112092.0,1.9049334670224156
2021-11-09,0.08124218871038001,0.04993801286520719,0.10681374591616492,0.09975995842979302,91777.0,110601.0,1.2051058544079671
2021-11-10,0.05396702188342309,0.05254162827437526,0.092230730338191,0.08715417195687776,107422.0,121020.0,1.1265848708830593
2021-11-11,0.16351628412984384,0.07545222141713503,0.18331856883302927,0.1226850197411208,54737.0,41682.0,0.7614958803003453
2021-11-12,0.14170414502686351,0.043778868875929626,0.20525946424321054,0.17649638236138443,62362.0,73987.0,1.1864115968057471
2021-11-15,0.18939909350876966,0.12999545249571,0.21165354929829983,0.18654354970503506,91159.0,104520.0,1.1465680843361599
2021-11-16,0.16776745905320925,0.13991497752241458,0.24128348915260583,0.2583530790391845,75245.0,134640.0,1.789354774403615
2021-11-17,0.23565677932491103,0.35248219770016137,0.32890547254988156,0.480484865532865,67850.0,135068.0,1.9906853352984524
2021-11-18,0.06179773668377573,0.0354469095592113,0.10132887657315957,0.07914262430412727,36222.0,50116.0,1.3835790403622108
2021-11-19,0.06741716800117814,0.029518623934344193,0.06963268565510916,0.05994090046169677,61315.0,45629.0,0.7441735301312893
2021-11-22,0.05218621571113522,0.022717138119785374,0.06846405058369058,0.05706282887953194,56595.0,62383.0,1.1022705185970492
2021-11-23,0.044995593954292354,0.025165366048052567,0.047553804982563175,0.06123695955131069,168457.0,56003.0,0.33244685587419937
2021-11-24,0.02890721859401718,0.031083960362259733,0.031249926933127573,0.04287284775998996,128374.0,140629.0,1.095463255799461
2021-11-25,0.07809035946985274,0.02755473384675954,0.09656687719785177,0.06092737807784537,20338.0,29025.0,1.4271314780214377
2021-11-26,0.08594886262810739,0.0374304550932917,0.10066469376051396,0.06513109658712934,105546.0,69796.0,0.6612851268641161
2021-11-29,0.07292218256796303,0.02825439606805961,0.1208583533243529,0.06660345212071901,104962.0,91051.0,0.8674663211447953
2021-11-30,0.06338625375653885,0.03588300525483157,0.08910761584041241,0.06453545202454627,107811.0,113788.0,1.055439611913441
2021-12-01,0.05143859213696972,0.05241839671388654,0.08660189525911986,0.07209199711160286,96076.0,232942.0,2.424559723552188
2021-12-02,0.093851953860934,0.038038145081251654,0.17386792449919078,0.061351582901495,56252.0,55233.0,0.9818850885301856
