Date,Call_IV_Mean,Put_IV_Mean,Call_IV_Std,Put_IV_Std,Call_Count,Put_Count,PCR (Trade Count)
2022-03-30,0.0767145098706253,0.15783037349702314,0.027493921415041707,0.0746624583522311,328,418,1.274390243902439
2022-03-31,0.07739682730897936,0.10611371589750375,0.025834951267772414,0.06817788534383852,752,809,1.0757978723404256
2022-04-01,0.0493635668012839,0.10337338852086438,0.025266838987855998,0.03600715498499108,1480,1306,0.8824324324324324
2022-04-06,0.02677395311059899,0.06849996387038623,0.038752786098349916,0.06704945808154156,2640,2807,1.0632575757575757
2022-04-07,0.1280741504727809,0.15205825662649075,0.02641961973908286,0.07823638277979049,1758,1126,0.6405005688282139
2022-04-08,0.0912486806087336,0.17449448707430726,0.020805784762292397,0.06256071012863249,1128,992,0.8794326241134752
2022-04-11,0.12233711671983843,0.11914824753486339,0.035216732917732994,0.08587898262870716,2400,1538,0.6408333333333334
2022-04-12,0.0925128849194565,0.1210370290403615,0.030506021956289136,0.07382939877733681,1997,2089,1.0460691036554832
2022-04-13,0.03035307335694952,0.09661730173523168,0.05024641015366142,0.07286304317424896,2849,4498,1.5787995787995788
2022-04-14,0.15799297717706884,0.18499204542497105,0.01716370946433634,0.04161503318524036,709,586,0.8265162200282088
2022-04-15,0.16517813211138146,0.1704901008660834,0.03281289110655108,0.0646295947375032,1987,1039,0.5228988424760946
2022-04-18,0.21724532915041103,0.27750740863717843,0.03818930732350061,0.05464985038162178,1480,1301,0.879054054054054
2022-04-19,0.25176967927277377,0.20086355381378532,0.12338815508134264,0.10949678550478532,1642,1866,1.1364190012180269
2022-04-20,0.11378654821044164,0.27194179866107393,0.03826313580504215,0.08024823285914445,86,53,0.6162790697674418
2022-04-21,0.12906115338465407,0.19015018577681975,0.01785908764382851,0.030706182283953467,134,67,0.5
2022-04-22,0.11891334784411017,0.22212192422468435,0.00839753358631838,0.028000831970919796,96,103,1.0729166666666667
2022-04-25,0.15457366095165728,0.264730249095294,0.014118982945970356,0.059821994835774606,298,161,0.540268456375839
2022-04-26,0.1441220807570903,0.2634061911128186,0.007916282218678286,0.035817289761237256,82,80,0.975609756097561
2022-04-27,0.12395143745708469,0.22857401030992183,0.03498787438807954,0.07271876463457087,734,313,0.4264305177111717
2022-04-28,0.08212929921350459,0.16344738262747296,0.020565245195161418,0.035290582550553715,1046,1195,1.1424474187380498
2022-04-29,0.07216790040034983,0.13849962831136775,0.027742803921561084,0.041766258698286846,1199,1286,1.07256046705588
2022-05-03,0.066616340593363,0.09305595890963901,0.026722728368993393,0.06041059216299662,1692,1548,0.9148936170212766
2022-05-04,0.02879912782569944,0.0594026477089356,0.03936721045703096,0.06301238334465896,2122,2314,1.0904806786050896
2022-05-05,0.10323667046139118,0.1700143117658223,0.025452882304751373,0.06108297404320345,964,1151,1.1939834024896265
2022-05-06,0.11133207897559161,0.1738507589781818,0.030304879194504735,0.05844695262674466,1175,1000,0.851063829787234
2022-05-09,0.14481402701727575,0.14819293271208758,0.0382145019983914,0.07953254260113551,2266,1210,0.5339805825242718
2022-05-10,0.07823347010609519,0.1554418317262472,0.050731694506648564,0.062101480976611646,2609,2451,0.9394403986201609
2022-05-11,0.08274973534655927,0.08425314795460175,0.06627216272902571,0.09749252383034386,3769,3200,0.8490315733616344
2022-05-12,0.249926500954394,0.2233644569995318,0.03986287226950169,0.09033628272970269,1680,1072,0.638095238095238
2022-05-13,0.16833254101822176,0.28206564504868853,0.02570844340919513,0.06592856148899463,996,1283,1.288152610441767
2022-05-16,0.23425439014870647,0.27147824627208234,0.041800590865151775,0.08169173975288488,1695,1991,1.1746312684365783
2022-05-17,0.16386371806723818,0.26802623734489045,0.07443063727476842,0.11469773417726986,1769,2288,1.2933860938383268
2022-05-18,0.11862190189153446,0.2727197535457678,0.015722059472308928,0.05036684533814276,199,198,0.9949748743718593
2022-05-19,0.1908385625845216,0.2792414931897773,0.09514536572949027,0.041044951279046886,218,90,0.41284403669724773
2022-05-20,0.14528197385553246,0.3136704730026891,0.04359112386351571,0.05231287571735386,127,110,0.8661417322834646
2022-05-23,0.17765071781908306,0.2570732829694304,0.06919501249963304,0.034155449886663886,180,93,0.5166666666666667
2022-05-24,0.1713214722249218,0.25962672386510277,0.01732093793537342,0.05555919578081768,161,63,0.391304347826087
2022-05-25,0.1054977700041198,0.18629752385707918,0.031763969931974285,0.07257698374371532,317,336,1.0599369085173502
2022-05-26,0.1107063557066343,0.11422906324862903,0.026298382401957886,0.049390711358334484,1434,1352,0.9428172942817294
2022-05-27,0.06402063314157784,0.13102586766501484,0.02754768915510358,0.05535058990947334,1342,1559,1.161698956780924
2022-05-30,0.03671583017467086,0.12325356685207281,0.043309545226489915,0.06975992961368728,2235,3027,1.3543624161073826
2022-05-31,0.009508301967741453,0.1061521455123809,0.027541891906465915,0.05507679099935285,2368,3564,1.5050675675675675
2022-06-01,0.04869841700322995,0.045816993989303174,0.03538145318574643,0.06510299939543664,4216,4234,1.00426944971537
2022-06-02,0.11191058019909672,0.16293679500991498,0.016566174768850805,0.0650117397167319,931,969,1.0408163265306123
2022-06-06,0.09402846539968088,0.1385627323447804,0.028272738273060753,0.08267906495504374,1908,1814,0.950733752620545
2022-06-07,0.07897460656984243,0.11846065555430525,0.034922050606366085,0.1064422397708161,2730,2133,0.7813186813186813
2022-06-08,0.041846345612795634,0.08285181724990179,0.050457629271384315,0.08178328614569803,3005,3742,1.2452579034941764
2022-06-09,0.14062100183327708,0.21534246073645816,0.015173593977309642,0.05269123043542431,778,787,1.0115681233933163
2022-06-10,0.15293685805308663,0.20692687281902303,0.028273846063809192,0.07311562629625196,1669,1422,0.8520071899340923
2022-06-13,0.2913896579548359,0.3167227981810092,0.14437973615072633,0.12486383968182241,2969,1939,0.6530818457393062
2022-06-14,0.25279398588089647,0.41161485380086993,0.19140182657583216,0.1619768078974645,3436,2954,0.859720605355064
2022-06-15,0.13324248293437368,0.3229264169777404,0.06523745926159838,0.07291549843448034,95,39,0.4105263157894737
2022-06-16,0.13687752563324987,0.27047750523912334,0.025306180172215167,0.03403529350450133,245,105,0.42857142857142855
2022-06-17,0.17295278198688746,0.3283411771073979,0.06070849592452388,0.009926842881230321,334,159,0.47604790419161674
2022-06-20,0.17843931681218647,0.3095298978182558,0.06584329063332549,0.01479448459564337,147,165,1.1224489795918366
2022-06-21,0.09382904741902376,0.3195131972872952,0.044301870171260124,0.021373174880440236,167,174,1.0419161676646707
2022-06-22,0.1744575100621783,0.292094772786626,0.048336863353057535,0.03417886962128473,245,150,0.6122448979591837
2022-06-23,0.16735230221692246,0.3105464563255581,0.021587902479840174,0.025520618578782656,279,171,0.6129032258064516
2022-06-24,0.15867302599488656,0.3080004810027414,0.012903015747845421,0.021053942561241705,160,59,0.36875
2022-06-27,0.1507722504297621,0.3067617142648999,0.0218847222906605,0.027094402847728502,114,109,0.956140350877193
2022-06-28,0.15584218566728525,0.29602412008449575,0.020708904909530312,0.016075552088085622,140,50,0.35714285714285715
2022-06-29,0.13410001607910985,0.18623258119046152,0.051684213465106814,0.04357715519418682,380,237,0.6236842105263158
2022-06-30,0.14681734373625596,0.1665782482255885,0.03955501154926783,0.05709543089475619,2068,1285,0.6213733075435203
2022-07-01,0.17435736610191832,0.14206772096413958,0.052734411123453534,0.09003820161018387,3063,1348,0.44009141364675153
2022-07-04,0.1485939063234678,0.15217807766221825,0.058832268032908044,0.06703082190623647,3124,1667,0.5336107554417413
2022-07-05,0.0803151156850046,0.13060963159774067,0.06198795643456594,0.07214673855200959,4437,2719,0.6128014424160468
2022-07-06,0.10791652718083608,0.03681277419867105,0.06956014853254869,0.08783225024134628,5305,3274,0.6171536286522149
2022-07-07,0.14278758577513437,0.26651988531684073,0.06387693156819634,0.056497250707526654,2233,1604,0.7183161665920287
2022-07-08,0.14419438174385252,0.21461196905316987,0.05067338482863021,0.06242840460436289,1691,2024,1.1969248965109403
2022-07-11,0.15627453969126315,0.16725579944670835,0.05076238453478193,0.06968281291773017,2397,1541,0.6428869420108468
2022-07-12,0.16432344063660884,0.11637348290802166,0.07378728449588558,0.09911846962034766,4154,1970,0.4742416947520462
2022-07-13,0.08618763686428033,0.11892776519374093,0.09328612938834308,0.11008969558178862,3674,4752,1.2934131736526946
2022-07-14,0.19357278976335138,0.32460623596370947,0.047475893675048,0.054289384270554686,1228,2114,1.721498371335505
2022-07-15,0.14979438570846296,0.2928931628502386,0.05761369114715748,0.052024756323542545,1760,2402,1.3647727272727272
2022-07-18,0.13820600188268703,0.3593811964509928,0.10842794955516502,0.06729567545514346,1518,2763,1.8201581027667983
2022-07-19,0.17952795626035434,0.3079338684728583,0.08915119561055071,0.09687142059230568,2130,2667,1.2521126760563381
2022-07-20,0.16690311800319355,0.2963662964614466,0.05825907289312477,0.03326829709805285,209,94,0.44976076555023925
2022-07-21,0.14574403808769784,0.31763446686192864,0.01683079176264348,0.029406614908633506,210,332,1.5809523809523809
2022-07-22,0.14967669892563615,0.297574148449766,0.021553932673363897,0.032792341008100134,176,263,1.4943181818181819
2022-07-25,0.15683118928917222,0.3176864863635878,0.02181446463483169,0.03132973899073591,78,227,2.91025641025641
2022-07-26,0.16697388554304793,0.3025863812722492,0.014175369972250834,0.03235539998931652,120,138,1.15
2022-07-27,0.09446552904463199,0.2151315248259741,0.030626524317544295,0.06943072365807333,568,366,0.6443661971830986
2022-07-28,0.10563359290115128,0.14806502163866697,0.02934333379965298,0.07331056513727975,1333,1169,0.8769692423105776
2022-07-29,0.07676462507801157,0.1456019661263654,0.02924138929964876,0.08140217021172357,1324,1743,1.316465256797583
2022-08-01,0.06050091448079815,0.12676245632718244,0.02899634463407358,0.07871898445990254,1655,1407,0.8501510574018127
2022-08-02,0.08346561005435883,0.1485863762085784,0.038710815593197306,0.1221903979279302,2421,1639,0.6769929781082198
2022-08-03,0.04026474126973376,0.12152820338335524,0.04405802719963738,0.10219182602479207,3912,3043,0.7778629856850716
2022-08-04,0.1350014484443865,0.2577029271354565,0.07061227599453246,0.07691042425810861,1648,1167,0.7081310679611651
2022-08-05,0.07686670560698917,0.22144487692796114,0.04604982236912094,0.08235902248019437,1411,2131,1.5102763997165132
2022-08-08,0.08186721115484157,0.18348392581075165,0.03714073607544161,0.09809588934602553,1490,1590,1.0671140939597314
2022-08-09,0.04662266274943801,0.12880875886949997,0.04063964700692057,0.0823606496891103,2561,2669,1.0421710269426006
2022-08-10,0.06974624900418312,0.13293773801188297,0.05679784851759354,0.13369654324651517,2644,2651,1.0026475037821483
2022-08-11,0.10843839676837655,0.23749229685057316,0.03488764557313605,0.06181281336802422,1951,2042,1.0466427473090723
2022-08-12,0.1167550368948825,0.19236844640020612,0.029188222776235305,0.05572675131680197,1356,1724,1.2713864306784661
2022-08-15,0.1092121768995397,0.2429768346237599,0.05245180477788439,0.10404684801206474,1485,2256,1.5191919191919192
2022-08-16,0.15496438073718943,0.22723330482133058,0.044286141712368006,0.1266184311778921,1514,1907,1.2595772787318362
2022-08-17,0.09181081697519683,0.26937499749245725,0.0458251737116432,0.0507798193291165,101,76,0.7524752475247525
2022-08-18,0.11804567609263067,0.2539770538628865,0.005894514007257696,0.035461768453755066,95,189,1.9894736842105263
2022-08-19,0.1185413115364722,0.24176401695281163,0.004032918582402308,0.037215432557567533,59,197,3.3389830508474576
2022-08-22,0.16847323897817204,0.2598333595954887,0.09535768766157257,0.03602745592274959,159,161,1.0125786163522013
2022-08-23,0.1629543324758255,0.241460887469244,0.06932851414951678,0.03183959108919777,202,171,0.8465346534653465
2022-08-24,0.144939862147397,0.23347131793501935,0.008031283721588576,0.030084424575310516,177,144,0.8135593220338984
2022-08-25,0.13131016224040598,0.2361829662637171,0.006765809160605581,0.024235850622089845,98,153,1.5612244897959184
2022-08-26,0.13139903983750628,0.23008264210767612,0.008108650494944093,0.037639936669938076,95,121,1.2736842105263158
2022-08-29,0.1628642361589011,0.22690217795951714,0.019029248760299215,0.08650414982740519,385,140,0.36363636363636365
2022-08-30,0.15209882477525244,0.2643793283761702,0.03144789629931018,0.047511693673664854,119,121,1.0168067226890756
2022-08-31,0.09644638874591738,0.1854095462945779,0.03535369231186707,0.06421056990589345,662,565,0.8534743202416919
2022-09-01,0.11996100085553747,0.1314616362447699,0.029903327092081263,0.059227058976553004,2005,1329,0.6628428927680798
2022-09-02,0.11567256423289986,0.1344926944324503,0.02746488227304515,0.04878694722853942,1762,1390,0.7888762769580022
2022-09-05,0.09166493882373124,0.13021448953041329,0.03207620345199795,0.07608607633359327,2830,1862,0.6579505300353357
2022-09-06,0.0690185418940863,0.08364185914967857,0.03776779218803363,0.06527581131082653,2278,1802,0.7910447761194029
2022-09-07,0.0726431127703337,0.039869574307151226,0.0484128643155277,0.07559903941175918,5093,2757,0.541331238955429
2022-09-08,0.09432578473131727,0.20619662083847692,0.04491411687925339,0.051762412485669075,1201,1047,0.8717735220649458
2022-09-12,0.07477234042990147,0.17016031442292492,0.05120309832068513,0.07423122613174918,1498,2206,1.472630173564753
2022-09-13,0.08026273430851798,0.12110787497731892,0.034722560500617936,0.06534595988265203,1279,1669,1.3049257232212665
2022-09-14,0.08419799341103475,0.10701680375633355,0.06488588295370225,0.11414941168380606,4413,3650,0.8271017448447768
2022-09-15,0.14801646282118305,0.25810309670223447,0.01873735814467486,0.05066038421946696,1278,1312,1.02660406885759
2022-09-16,0.16135633652305348,0.24004823009145504,0.05292492222931183,0.08232975690903623,1435,1140,0.794425087108014
2022-09-19,0.25536366303804175,0.22902853239042364,0.09090432682189056,0.09712017083064978,1899,1219,0.6419167983149026
2022-09-20,0.14827169374927707,0.34020658809636106,0.08216291970638595,0.148635837207712,2198,1844,0.8389444949954504
2022-09-21,0.15331319902143667,0.2540347075378358,0.06139856431929127,0.05128665812568112,107,125,1.1682242990654206
2022-09-22,0.16587717529325766,0.27161411742576735,0.010314878123430406,0.031045848917622694,255,148,0.5803921568627451
2022-09-23,0.17838244284879493,0.22936288431444055,0.022826454145834,0.022033893800988084,353,98,0.2776203966005666
2022-09-26,0.211677381546418,0.2340751712788642,0.03357020285493429,0.045713383312880704,393,161,0.40966921119592875
2022-09-27,0.18888788358904904,0.2846102807273071,0.013454955511045417,0.03886628100683993,247,168,0.680161943319838
2022-09-28,0.1799843272334481,0.19136199943031806,0.05177003348682083,0.07145611430142627,799,434,0.5431789737171464
2022-09-29,0.12770999014174317,0.17509945121815498,0.036896632604081235,0.06787105802360552,1725,1458,0.8452173913043478
2022-09-30,0.11587363377522536,0.18019590737707278,0.03773539607219285,0.06508465465584366,2259,1626,0.7197875166002656
2022-10-03,0.1299308992869009,0.13422451359291018,0.046517312232800256,0.08136366283055686,2384,1948,0.8171140939597316
2022-10-04,0.055715995819327624,0.12732142716457806,0.047594470630633975,0.07742489106840186,2102,2669,1.269743101807802
2022-10-05,0.04008054938537502,0.08261629708653062,0.05179859514405829,0.08603013220845955,4896,5590,1.1417483660130718
2022-10-06,0.1090868299292726,0.2088495293682547,0.032208731302679094,0.07172369604668545,1441,1471,1.0208188757807077
2022-10-07,0.1414099576366245,0.1498449283089837,0.03220934592540246,0.07878560593148021,1749,1439,0.8227558604917096
2022-10-11,0.22251846561879832,0.11326923372498622,0.0803638357634437,0.11869732608806856,4569,2670,0.5843729481286933
2022-10-12,0.11379882011073006,0.12500933348643853,0.08040897984572214,0.11503353098860963,4983,4140,0.8308248043347382
2022-10-13,0.3216201002107333,0.26354006943178837,0.04571161393929688,0.11452707319059405,1734,1333,0.7687427912341407
2022-10-14,0.19990281298969523,0.368795897166466,0.0808176996679039,0.11964635787302495,2912,3541,1.2160027472527473
2022-10-17,0.3393893093744496,0.33984138535276387,0.10228901076879937,0.12420742202345808,3691,2684,0.7271742075318341
2022-10-18,0.24322116107108616,0.3997084372465384,0.0991023822748361,0.13730174715216922,3743,3403,0.9091637723751002
2022-10-19,0.2439165530841856,0.27370284321388666,0.02795362691644188,0.06254793001370308,262,174,0.6641221374045801
2022-10-20,0.19280720646338265,0.33041602194113007,0.018506371613405723,0.02702325397625748,321,205,0.6386292834890965
2022-10-21,0.23967882761822154,0.28349134597729936,0.020889554574055082,0.03220040772113017,141,219,1.553191489361702
2022-10-24,0.24703045842599863,0.29415563778113585,0.01590147150332368,0.06542907690324293,180,149,0.8277777777777777
2022-10-25,0.25599218168092286,0.3052331833869378,0.015790394621496118,0.04163717685588934,429,170,0.3962703962703963
2022-10-26,0.18694524525276895,0.2554864866922453,0.05444440693322787,0.0917532199283848,563,451,0.8010657193605684
2022-10-27,0.12987346542340922,0.20956748022642394,0.04677782807464676,0.08521266435759801,1162,1145,0.9853700516351118
2022-10-28,0.12809201792099129,0.12796599517352966,0.043067897399626284,0.08334732399960643,1798,1041,0.5789766407119021
2022-10-31,0.08542329497933127,0.13265569052953072,0.04981214191750764,0.06233278590960326,2174,2044,0.9402023919043239
2022-11-01,0.06745083453582176,0.11243711970082106,0.059006144814874865,0.08076989986867118,2164,2963,1.3692236598890943
2022-11-02,0.03812132293101178,0.08140122337908968,0.062325221092427996,0.07454644221190937,2826,3283,1.1617126680820948
2022-11-03,0.14985945033253517,0.19619526857024602,0.03997538897109912,0.05399744227509759,1353,1079,0.7974870657797487
2022-11-04,0.09952639385344293,0.18124080114479948,0.043633979981137744,0.053947103250928864,1666,1392,0.8355342136854742
2022-11-07,0.09063572297752076,0.15819938596076707,0.05745710863192518,0.06884148346141875,2183,3649,1.6715529088410443
2022-11-08,0.07109417044350307,0.11018922228774032,0.05651464654820537,0.05806004131367315,1871,3621,1.9353287012292892
2022-11-09,0.0418502584033859,0.1391980886908863,0.06830801017716319,0.0864144466643194,3634,6053,1.6656576774903686
2022-11-10,0.2205924086080017,0.2168973243974323,0.031110970797264464,0.06147003203243751,1736,1119,0.6445852534562212
2022-11-11,0.119787150277144,0.29817118454387925,0.09286337441978666,0.09060964623618052,3439,4390,1.276533876126781
2022-11-14,0.23379403105902746,0.33482288210692074,0.07994221880176074,0.13559190976001254,2693,3409,1.265874489417007
2022-11-15,0.16212183236813738,0.4854765771079799,0.2103649160935503,0.22377323646755715,3510,4712,1.3424501424501425
2022-11-16,0.1989820101148676,0.29973741348136207,0.06643593711807143,0.0479040392302126,101,107,1.0594059405940595
2022-11-17,0.1763189437573548,0.28069743845013434,0.01960563002866158,0.03838182109414985,151,210,1.390728476821192
2022-11-18,0.18902038920817518,0.24298005989483437,0.016332356934176208,0.024332897951699267,190,169,0.8894736842105263
2022-11-21,0.191004912018906,0.2623831621631318,0.01336097370503836,0.03895844168095289,81,57,0.7037037037037037
2022-11-22,0.15901919771840944,0.27273871444625203,0.01290632285602259,0.03693721401613344,112,140,1.25
2022-11-23,0.16939573837806265,0.2485783656181098,0.022889293876854098,0.04320508610487954,148,211,1.4256756756756757
2022-11-24,0.16216307758576753,0.22844770526065752,0.034152946440615235,0.047195185752184315,188,353,1.877659574468085
2022-11-25,0.1591129731692129,0.18730940308948024,0.024766049196578845,0.052829235145633105,106,76,0.7169811320754716
2022-11-28,0.1616091270679433,0.2204656403476616,0.029867923678653124,0.05626521526580727,241,279,1.157676348547718
2022-11-29,0.11367976092216028,0.23145367632398356,0.03650583869224443,0.07210400179615835,322,370,1.1490683229813665
2022-11-30,0.09691431505512314,0.19492132677214424,0.033120215337831695,0.06622537300402685,563,512,0.9094138543516874
2022-12-01,0.11455669148561641,0.14638653850137945,0.04241758847383024,0.06767463740022649,1895,2009,1.0601583113456465
2022-12-02,0.09422623893425866,0.12176507090691689,0.029716139364498836,0.04745328292109087,1389,1209,0.8704103671706264
2022-12-05,0.08392939677664314,0.10697006493759283,0.03403170956433865,0.0650287051763477,2304,2078,0.9019097222222222
2022-12-06,0.0915611387069072,0.04400434866595786,0.035852474649550006,0.06925521173092815,3864,2184,0.5652173913043478
2022-12-07,0.07390349439498141,0.027656188796206592,0.04861267120353665,0.0578958166412417,4781,5469,1.143902949173813
2022-12-08,0.14553902226717552,0.19451395080798842,0.02852258029640015,0.05669392490915113,1535,1126,0.7335504885993486
2022-12-09,0.11388975540116453,0.16440178444810222,0.027399999899237092,0.039440197087248524,1343,1297,0.9657483246463142
2022-12-12,0.14353874931520028,0.16268382753713842,0.044888426618946604,0.07923901928434418,2046,1416,0.6920821114369502
2022-12-13,0.16737822026403423,0.12036296321222191,0.043260270070552366,0.07202253454934872,1644,1458,0.8868613138686131
2022-12-14,0.06775984683689239,0.11123057915866288,0.06896323569804783,0.07716832739828461,4867,5538,1.137867269365112
2022-12-15,0.1525362850309998,0.2294006592338676,0.030029380346548607,0.042412027553905676,1767,1497,0.8471986417657046
2022-12-16,0.16577054429492794,0.20693632599000578,0.04242974504283562,0.07480230106691087,3225,1958,0.6071317829457364
2022-12-19,0.22942745110287474,0.2769976112221087,0.0645905282545859,0.06774243784616085,2192,2169,0.989507299270073
2022-12-20,0.3774413588693864,0.17834520930955175,0.12774958481462317,0.21999670189327392,3683,3224,0.8753733369535704
2022-12-21,0.11382229900362044,0.23876526984872776,0.06062028361174288,0.05565213249440644,133,80,0.6015037593984962
2022-12-22,0.1411291762017636,0.208010353570312,0.034209160151151885,0.04173062840858767,449,175,0.3897550111358575
2022-12-23,0.12165844634126258,0.20523473846980855,0.022129249624273102,0.04519848697140632,202,82,0.40594059405940597
2022-12-26,0.10786072659577632,0.1429480212981706,0.032373098986639745,0.051263839509842306,99,126,1.2727272727272727
2022-12-27,0.09836048082541436,0.1453908877215286,0.033390793360519595,0.059760405853360815,152,154,1.013157894736842
2022-12-28,0.08456661157917437,0.11814616113604812,0.031831156472419936,0.04584632245948579,746,426,0.5710455764075067
