Date,File,S0,Contract,ContractExpiryDate,Maturity,Rf
2023/4/19,OptionsDaily_2023_04_19.csv,15770.47,202305,2023/5/17,28,0.0159
2023/4/20,OptionsDaily_2023_04_20.csv,15707.52,202305,2023/5/17,27,0.0159
2023/4/21,OptionsDaily_2023_04_21.csv,15602.99,202305,2023/5/17,26,0.0159
2023/4/24,OptionsDaily_2023_04_24.csv,15626.87,202305,2023/5/17,23,0.0159
2023/4/25,OptionsDaily_2023_04_25.csv,15370.73,202305,2023/5/17,22,0.0159
2023/4/26,OptionsDaily_2023_04_26.csv,15374.63,202305,2023/5/17,21,0.0159
2023/4/27,OptionsDaily_2023_04_27.csv,15411.49,202305,2023/5/17,20,0.0159
2023/4/28,OptionsDaily_2023_04_28.csv,15579.18,202305,2023/5/17,19,0.0159
2023/5/2,OptionsDaily_2023_05_02.csv,15636.48,202305,2023/5/17,15,0.0159
2023/5/3,OptionsDaily_2023_05_03.csv,15553.41,202305,2023/5/17,14,0.0159
2023/5/4,OptionsDaily_2023_05_04.csv,15609.03,202305,2023/5/17,13,0.0159
2023/5/5,OptionsDaily_2023_05_05.csv,15626.07,202305,2023/5/17,12,0.0159
2023/5/8,OptionsDaily_2023_05_08.csv,15699.57,202305,2023/5/17,9,0.0159
2023/5/9,OptionsDaily_2023_05_09.csv,15727.7,202305,2023/5/17,8,0.0159
2023/5/10,OptionsDaily_2023_05_10.csv,15641.76,202305,2023/5/17,7,0.0159
2023/5/11,OptionsDaily_2023_05_11.csv,15514.64,202305,2023/5/17,6,0.0159
2023/5/12,OptionsDaily_2023_05_12.csv,15502.36,202305,2023/5/17,5,0.0159
2023/5/15,OptionsDaily_2023_05_15.csv,15475.05,202305,2023/5/17,2,0.0159
2023/5/16,OptionsDaily_2023_05_16.csv,15673.9,202306,2023/6/21,36,0.0159
2023/5/17,OptionsDaily_2023_05_17.csv,15925.29,202306,2023/6/21,35,0.0159
2023/5/18,OptionsDaily_2023_05_18.csv,16101.88,202306,2023/6/21,34,0.0159
2023/5/19,OptionsDaily_2023_05_19.csv,16174.92,202306,2023/6/21,33,0.0159
2023/5/22,OptionsDaily_2023_05_22.csv,16180.89,202306,2023/6/21,30,0.0159
2023/5/23,OptionsDaily_2023_05_23.csv,16188.03,202306,2023/6/21,29,0.0159
2023/5/24,OptionsDaily_2023_05_24.csv,16159.32,202306,2023/6/21,28,0.0159
2023/5/25,OptionsDaily_2023_05_25.csv,16292,202306,2023/6/21,27,0.0159
2023/5/26,OptionsDaily_2023_05_26.csv,16505.05,202306,2023/6/21,26,0.0159
2023/5/29,OptionsDaily_2023_05_29.csv,16636.3,202306,2023/6/21,23,0.0159
2023/5/30,OptionsDaily_2023_05_30.csv,16622.74,202306,2023/6/21,22,0.0159
2023/5/31,OptionsDaily_2023_05_31.csv,16578.96,202306,2023/6/21,21,0.0159
2023/6/1,OptionsDaily_2023_06_01.csv,16512.65,202306,2023/6/21,20,0.0159
2023/6/2,OptionsDaily_2023_06_02.csv,16706.91,202306,2023/6/21,19,0.0159
2023/6/5,OptionsDaily_2023_06_05.csv,16714.43,202306,2023/6/21,16,0.0159
2023/6/6,OptionsDaily_2023_06_06.csv,16761.66,202306,2023/6/21,15,0.0159
2023/6/7,OptionsDaily_2023_06_07.csv,16922.48,202306,2023/6/21,14,0.0159
2023/6/8,OptionsDaily_2023_06_08.csv,16733.69,202306,2023/6/21,13,0.0159
2023/6/9,OptionsDaily_2023_06_09.csv,16886.4,202306,2023/6/21,12,0.0159
2023/6/12,OptionsDaily_2023_06_12.csv,16955.37,202306,2023/6/21,9,0.0159
2023/6/13,OptionsDaily_2023_06_13.csv,17216.6,202306,2023/6/21,8,0.0159
2023/6/14,OptionsDaily_2023_06_14.csv,17238.14,202306,2023/6/21,7,0.0159
2023/6/15,OptionsDaily_2023_06_15.csv,17334.98,202306,2023/6/21,6,0.0159
2023/6/16,OptionsDaily_2023_06_16.csv,17288.91,202306,2023/6/21,5,0.0159
2023/6/19,OptionsDaily_2023_06_19.csv,17274.56,202306,2023/6/21,2,0.0159
2023/6/20,OptionsDaily_2023_06_20.csv,17184.91,202307,2023/7/19,29,0.0159
2023/6/21,OptionsDaily_2023_06_21.csv,17202.4,202307,2023/7/19,28,0.0159
2023/6/26,OptionsDaily_2023_06_26.csv,17059.24,202307,2023/7/19,23,0.0159
2023/6/27,OptionsDaily_2023_06_27.csv,16887.9,202307,2023/7/19,22,0.0159
2023/6/28,OptionsDaily_2023_06_28.csv,16935.63,202307,2023/7/19,21,0.0159
2023/6/29,OptionsDaily_2023_06_29.csv,16942.3,202307,2023/7/19,20,0.0159
2023/6/30,OptionsDaily_2023_06_30.csv,16915.54,202307,2023/7/19,19,0.0159
2023/7/3,OptionsDaily_2023_07_03.csv,17084.2,202307,2023/7/19,16,0.0159
2023/7/4,OptionsDaily_2023_07_04.csv,17140.77,202307,2023/7/19,15,0.0159
2023/7/5,OptionsDaily_2023_07_05.csv,17056.43,202307,2023/7/19,14,0.0159
2023/7/6,OptionsDaily_2023_07_06.csv,16762.17,202307,2023/7/19,13,0.0159
2023/7/7,OptionsDaily_2023_07_07.csv,16664.21,202307,2023/7/19,12,0.0159
2023/7/10,OptionsDaily_2023_07_10.csv,16652.8,202307,2023/7/19,9,0.0159
2023/7/11,OptionsDaily_2023_07_11.csv,16898.91,202307,2023/7/19,8,0.0159
2023/7/12,OptionsDaily_2023_07_12.csv,16962.03,202307,2023/7/19,7,0.0159
2023/7/13,OptionsDaily_2023_07_13.csv,17061.4,202307,2023/7/19,6,0.0159
2023/7/14,OptionsDaily_2023_07_14.csv,17283.71,202307,2023/7/19,5,0.0159
2023/7/17,OptionsDaily_2023_07_17.csv,17334.29,202307,2023/7/19,2,0.0159
2023/7/18,OptionsDaily_2023_07_18.csv,17227.91,202308,2023/8/16,29,0.0159
2023/7/19,OptionsDaily_2023_07_19.csv,17116.44,202308,2023/8/16,28,0.0159
2023/7/20,OptionsDaily_2023_07_20.csv,17164.89,202308,2023/8/16,27,0.0159
2023/7/21,OptionsDaily_2023_07_21.csv,17030.7,202308,2023/8/16,26,0.0159
2023/7/24,OptionsDaily_2023_07_24.csv,17033.61,202308,2023/8/16,23,0.0159
2023/7/25,OptionsDaily_2023_07_25.csv,17198.89,202308,2023/8/16,22,0.0159
2023/7/26,OptionsDaily_2023_07_26.csv,17162.55,202308,2023/8/16,21,0.0159
2023/7/27,OptionsDaily_2023_07_27.csv,17241.82,202308,2023/8/16,20,0.0159
2023/7/28,OptionsDaily_2023_07_28.csv,17292.93,202308,2023/8/16,19,0.0159
2023/7/31,OptionsDaily_2023_07_31.csv,17145.43,202308,2023/8/16,16,0.0159
2023/8/1,OptionsDaily_2023_08_01.csv,17212.87,202308,2023/8/16,15,0.0159
2023/8/2,OptionsDaily_2023_08_02.csv,16893.73,202308,2023/8/16,14,0.0159
2023/8/4,OptionsDaily_2023_08_04.csv,16843.68,202308,2023/8/16,12,0.0159
2023/8/7,OptionsDaily_2023_08_07.csv,16996,202308,2023/8/16,9,0.0159
2023/8/8,OptionsDaily_2023_08_08.csv,16877.07,202308,2023/8/16,8,0.0159
2023/8/9,OptionsDaily_2023_08_09.csv,16870.94,202308,2023/8/16,7,0.0159
2023/8/10,OptionsDaily_2023_08_10.csv,16634.7,202308,2023/8/16,6,0.0159
2023/8/11,OptionsDaily_2023_08_11.csv,16601.25,202308,2023/8/16,5,0.0159
2023/8/14,OptionsDaily_2023_08_14.csv,16393.66,202308,2023/8/16,2,0.0159
2023/8/15,OptionsDaily_2023_08_15.csv,16454.8,202309,2023/9/20,36,0.0159
2023/8/16,OptionsDaily_2023_08_16.csv,16446.78,202309,2023/9/20,35,0.0159
2023/8/17,OptionsDaily_2023_08_17.csv,16516.66,202309,2023/9/20,34,0.0159
2023/8/18,OptionsDaily_2023_08_18.csv,16381.31,202309,2023/9/20,33,0.0159
2023/8/21,OptionsDaily_2023_08_21.csv,16381.49,202309,2023/9/20,30,0.0159
2023/8/22,OptionsDaily_2023_08_22.csv,16437.61,202309,2023/9/20,29,0.0159
2023/8/23,OptionsDaily_2023_08_23.csv,16576.9,202309,2023/9/20,28,0.0159
2023/8/24,OptionsDaily_2023_08_24.csv,16770.87,202309,2023/9/20,27,0.0159
2023/8/25,OptionsDaily_2023_08_25.csv,16481.58,202309,2023/9/20,26,0.0159
2023/8/28,OptionsDaily_2023_08_28.csv,16509.26,202309,2023/9/20,23,0.0159
2023/8/29,OptionsDaily_2023_08_29.csv,16623.65,202309,2023/9/20,22,0.0159
2023/8/30,OptionsDaily_2023_08_30.csv,16719.82,202309,2023/9/20,21,0.0159
2023/8/31,OptionsDaily_2023_08_31.csv,16634.51,202309,2023/9/20,20,0.0159
2023/9/1,OptionsDaily_2023_09_01.csv,16644.94,202309,2023/9/20,19,0.0159
2023/9/4,OptionsDaily_2023_09_04.csv,16789.69,202309,2023/9/20,16,0.0159
2023/9/5,OptionsDaily_2023_09_05.csv,16791.61,202309,2023/9/20,15,0.0159
2023/9/6,OptionsDaily_2023_09_06.csv,16738.16,202309,2023/9/20,14,0.0159
2023/9/7,OptionsDaily_2023_09_07.csv,16619.14,202309,2023/9/20,13,0.0159
2023/9/8,OptionsDaily_2023_09_08.csv,16576.02,202309,2023/9/20,12,0.0159
2023/9/11,OptionsDaily_2023_09_11.csv,16432.95,202309,2023/9/20,9,0.0159
2023/9/12,OptionsDaily_2023_09_12.csv,16572.71,202309,2023/9/20,8,0.0159
2023/9/13,OptionsDaily_2023_09_13.csv,16581.51,202309,2023/9/20,7,0.0159
2023/9/14,OptionsDaily_2023_09_14.csv,16807.56,202309,2023/9/20,6,0.0159
2023/9/15,OptionsDaily_2023_09_15.csv,16920.92,202309,2023/9/20,5,0.0159
2023/9/18,OptionsDaily_2023_09_18.csv,16698.24,202309,2023/9/20,2,0.0159
2023/9/19,OptionsDaily_2023_09_19.csv,16636.32,202310,2023/10/18,29,0.0159
2023/9/20,OptionsDaily_2023_09_20.csv,16534.75,202310,2023/10/18,28,0.0159
2023/9/21,OptionsDaily_2023_09_21.csv,16316.67,202310,2023/10/18,27,0.0159
2023/9/22,OptionsDaily_2023_09_22.csv,16344.48,202310,2023/10/18,26,0.0159
2023/9/25,OptionsDaily_2023_09_25.csv,16452.23,202310,2023/10/18,23,0.0159
2023/9/26,OptionsDaily_2023_09_26.csv,16276.07,202310,2023/10/18,22,0.0159
2023/9/27,OptionsDaily_2023_09_27.csv,16310.36,202310,2023/10/18,21,0.0159
2023/9/28,OptionsDaily_2023_09_28.csv,16353.74,202310,2023/10/18,20,0.0159
2023/10/2,OptionsDaily_2023_10_02.csv,16557.31,202310,2023/10/18,16,0.0159
2023/10/3,OptionsDaily_2023_10_03.csv,16454.34,202310,2023/10/18,15,0.0159
2023/10/4,OptionsDaily_2023_10_04.csv,16273.38,202310,2023/10/18,14,0.0159
2023/10/5,OptionsDaily_2023_10_05.csv,16453.52,202310,2023/10/18,13,0.0159
2023/10/6,OptionsDaily_2023_10_06.csv,16520.57,202310,2023/10/18,12,0.0159
2023/10/11,OptionsDaily_2023_10_11.csv,16672.03,202310,2023/10/18,7,0.0159
2023/10/12,OptionsDaily_2023_10_12.csv,16825.91,202310,2023/10/18,6,0.0159
2023/10/13,OptionsDaily_2023_10_13.csv,16782.57,202310,2023/10/18,5,0.0159
2023/10/16,OptionsDaily_2023_10_16.csv,16652.24,202310,2023/10/18,2,0.0159
2023/10/17,OptionsDaily_2023_10_17.csv,16642.55,202311,2023/11/15,29,0.0159
2023/10/18,OptionsDaily_2023_10_18.csv,16440.91,202311,2023/11/15,28,0.0159
2023/10/19,OptionsDaily_2023_10_19.csv,16452.73,202311,2023/11/15,27,0.0159
2023/10/20,OptionsDaily_2023_10_20.csv,16440.72,202311,2023/11/15,26,0.0159
2023/10/23,OptionsDaily_2023_10_23.csv,16251.36,202311,2023/11/15,23,0.0159
2023/10/24,OptionsDaily_2023_10_24.csv,16309.76,202311,2023/11/15,22,0.0159
2023/10/25,OptionsDaily_2023_10_25.csv,16358.89,202311,2023/11/15,21,0.0159
2023/10/26,OptionsDaily_2023_10_26.csv,16073.74,202311,2023/11/15,20,0.0159
2023/10/27,OptionsDaily_2023_10_27.csv,16134.61,202311,2023/11/15,19,0.0159
2023/10/30,OptionsDaily_2023_10_30.csv,16149.68,202311,2023/11/15,16,0.0159
2023/10/31,OptionsDaily_2023_10_31.csv,16001.27,202311,2023/11/15,15,0.0159
2023/11/1,OptionsDaily_2023_11_01.csv,16038.56,202311,2023/11/15,14,0.0159
2023/11/2,OptionsDaily_2023_11_02.csv,16396.95,202311,2023/11/15,13,0.0159
2023/11/3,OptionsDaily_2023_11_03.csv,16507.65,202311,2023/11/15,12,0.0159
2023/11/6,OptionsDaily_2023_11_06.csv,16649.36,202311,2023/11/15,9,0.0159
2023/11/7,OptionsDaily_2023_11_07.csv,16684.95,202311,2023/11/15,8,0.0159
2023/11/8,OptionsDaily_2023_11_08.csv,16740.83,202311,2023/11/15,7,0.0159
2023/11/9,OptionsDaily_2023_11_09.csv,16745.65,202311,2023/11/15,6,0.0159
2023/11/10,OptionsDaily_2023_11_10.csv,16682.67,202311,2023/11/15,5,0.0159
2023/11/13,OptionsDaily_2023_11_13.csv,16839.29,202311,2023/11/15,2,0.0159
2023/11/14,OptionsDaily_2023_11_14.csv,16915.71,202312,2023/12/20,36,0.0159
2023/11/15,OptionsDaily_2023_11_15.csv,17128.78,202312,2023/12/20,35,0.0159
2023/11/16,OptionsDaily_2023_11_16.csv,17171.18,202312,2023/12/20,34,0.0159
2023/11/17,OptionsDaily_2023_11_17.csv,17208.95,202312,2023/12/20,33,0.0159
2023/11/20,OptionsDaily_2023_11_20.csv,17210.47,202312,2023/12/20,30,0.0159
2023/11/21,OptionsDaily_2023_11_21.csv,17416.7,202312,2023/12/20,29,0.0159
2023/11/22,OptionsDaily_2023_11_22.csv,17310.26,202312,2023/12/20,28,0.0159
2023/11/23,OptionsDaily_2023_11_23.csv,17294.55,202312,2023/12/20,27,0.0159
2023/11/24,OptionsDaily_2023_11_24.csv,17287.42,202312,2023/12/20,26,0.0159
2023/11/27,OptionsDaily_2023_11_27.csv,17137.42,202312,2023/12/20,23,0.0159
2023/11/28,OptionsDaily_2023_11_28.csv,17341.25,202312,2023/12/20,22,0.0159
2023/11/29,OptionsDaily_2023_11_29.csv,17370.56,202312,2023/12/20,21,0.0159
2023/11/30,OptionsDaily_2023_11_30.csv,17433.85,202312,2023/12/20,20,0.0159
2023/12/1,OptionsDaily_2023_12_01.csv,17438.35,202312,2023/12/20,19,0.0159
2023/12/4,OptionsDaily_2023_12_04.csv,17421.48,202312,2023/12/20,16,0.0159
2023/12/5,OptionsDaily_2023_12_05.csv,17328.01,202312,2023/12/20,15,0.0159
2023/12/6,OptionsDaily_2023_12_06.csv,17360.72,202312,2023/12/20,14,0.0159
2023/12/7,OptionsDaily_2023_12_07.csv,17278.74,202312,2023/12/20,13,0.0159
2023/12/8,OptionsDaily_2023_12_08.csv,17383.99,202312,2023/12/20,12,0.0159
2023/12/11,OptionsDaily_2023_12_11.csv,17418.34,202312,2023/12/20,9,0.0159
2023/12/12,OptionsDaily_2023_12_12.csv,17450.63,202312,2023/12/20,8,0.0159
2023/12/13,OptionsDaily_2023_12_13.csv,17468.93,202312,2023/12/20,7,0.0159
2023/12/14,OptionsDaily_2023_12_14.csv,17653.11,202312,2023/12/20,6,0.0159
2023/12/15,OptionsDaily_2023_12_15.csv,17673.87,202312,2023/12/20,5,0.0159
2023/12/18,OptionsDaily_2023_12_18.csv,17652.03,202312,2023/12/20,2,0.0159
2023/12/19,OptionsDaily_2023_12_19.csv,17576.55,202401,2024/1/17,29,0.0159
2023/12/20,OptionsDaily_2023_12_20.csv,17635.2,202401,2024/1/17,28,0.0159
2023/12/21,OptionsDaily_2023_12_21.csv,17543.74,202401,2024/1/17,27,0.0159
2023/12/22,OptionsDaily_2023_12_22.csv,17596.63,202401,2024/1/17,26,0.0159
2023/12/25,OptionsDaily_2023_12_25.csv,17604.84,202401,2024/1/17,23,0.0159
2023/12/26,OptionsDaily_2023_12_26.csv,17751.73,202401,2024/1/17,22,0.0159
2023/12/27,OptionsDaily_2023_12_27.csv,17891.5,202401,2024/1/17,21,0.0159
2023/12/28,OptionsDaily_2023_12_28.csv,17910.37,202401,2024/1/17,20,0.0159
2023/12/29,OptionsDaily_2023_12_29.csv,17930.81,202401,2024/1/17,19,0.0159
