Date,File,S0,Contract,ContractExpiryDate,Maturity,Rf
2022/2/22,OptionsDaily_2022_02_22.csv,17969.29,202203,2022/3/16,22,0.84
2022/2/23,OptionsDaily_2022_02_23.csv,18055.73,202203,2022/3/16,21,0.84
2022/2/24,OptionsDaily_2022_02_24.csv,17594.55,202203,2022/3/16,20,0.84
2022/2/25,OptionsDaily_2022_02_25.csv,17652.18,202203,2022/3/16,19,0.84
2022/3/1,OptionsDaily_2022_03_01.csv,17898.25,202203,2022/3/16,15,0.84
2022/3/2,OptionsDaily_2022_03_02.csv,17867.6,202203,2022/3/16,14,0.84
2022/3/3,OptionsDaily_2022_03_03.csv,17934.4,202203,2022/3/16,13,0.84
2022/3/4,OptionsDaily_2022_03_04.csv,17736.52,202203,2022/3/16,12,0.84
2022/3/7,OptionsDaily_2022_03_07.csv,17178.69,202203,2022/3/16,9,0.84
2022/3/8,OptionsDaily_2022_03_08.csv,16825.25,202203,2022/3/16,8,0.84
2022/3/9,OptionsDaily_2022_03_09.csv,17015.36,202203,2022/3/16,7,0.84
2022/3/10,OptionsDaily_2022_03_10.csv,17433.2,202203,2022/3/16,6,0.84
2022/3/11,OptionsDaily_2022_03_11.csv,17264.74,202203,2022/3/16,5,0.84
2022/3/14,OptionsDaily_2022_03_14.csv,17263.04,202203,2022/3/16,2,0.84
2022/3/15,OptionsDaily_2022_03_15.csv,16926.06,202204,2022/4/20,36,0.84
2022/3/16,OptionsDaily_2022_03_16.csv,16940.83,202204,2022/4/20,35,0.84
2022/3/17,OptionsDaily_2022_03_17.csv,17448.22,202204,2022/4/20,34,0.84
2022/3/18,OptionsDaily_2022_03_18.csv,17456.52,202204,2022/4/20,33,0.84
2022/3/21,OptionsDaily_2022_03_21.csv,17560.36,202204,2022/4/20,30,1.09
2022/3/22,OptionsDaily_2022_03_22.csv,17559.71,202204,2022/4/20,29,1.09
2022/3/23,OptionsDaily_2022_03_23.csv,17731.37,202204,2022/4/20,28,1.09
2022/3/24,OptionsDaily_2022_03_24.csv,17699.06,202204,2022/4/20,27,1.09
2022/3/25,OptionsDaily_2022_03_25.csv,17676.95,202204,2022/4/20,26,1.09
2022/3/28,OptionsDaily_2022_03_28.csv,17520.01,202204,2022/4/20,23,1.09
2022/3/29,OptionsDaily_2022_03_29.csv,17548.66,202204,2022/4/20,22,1.09
2022/3/30,OptionsDaily_2022_03_30.csv,17740.56,202204,2022/4/20,21,1.09
2022/3/31,OptionsDaily_2022_03_31.csv,17693.47,202204,2022/4/20,20,1.09
2022/4/1,OptionsDaily_2022_04_01.csv,17625.59,202204,2022/4/20,19,1.09
2022/4/6,OptionsDaily_2022_04_06.csv,17522.5,202204,2022/4/20,14,1.09
2022/4/7,OptionsDaily_2022_04_07.csv,17178.63,202204,2022/4/20,13,1.09
2022/4/8,OptionsDaily_2022_04_08.csv,17284.54,202204,2022/4/20,12,1.09
2022/4/11,OptionsDaily_2022_04_11.csv,17048.37,202204,2022/4/20,9,1.09
2022/4/12,OptionsDaily_2022_04_12.csv,16990.91,202204,2022/4/20,8,1.09
2022/4/13,OptionsDaily_2022_04_13.csv,17301.65,202204,2022/4/20,7,1.09
2022/4/14,OptionsDaily_2022_04_14.csv,17245.65,202204,2022/4/20,6,1.09
2022/4/15,OptionsDaily_2022_04_15.csv,17004.18,202204,2022/4/20,5,1.09
2022/4/18,OptionsDaily_2022_04_18.csv,16898.87,202204,2022/4/20,2,1.09
2022/4/19,OptionsDaily_2022_04_19.csv,16993.4,202205,2022/5/18,29,1.09
2022/4/20,OptionsDaily_2022_04_20.csv,17148.88,202205,2022/5/18,28,1.09
2022/4/21,OptionsDaily_2022_04_21.csv,17127.95,202205,2022/5/18,27,1.09
2022/4/22,OptionsDaily_2022_04_22.csv,17025.09,202205,2022/5/18,26,1.09
2022/4/25,OptionsDaily_2022_04_25.csv,16620.9,202205,2022/5/18,23,1.09
2022/4/26,OptionsDaily_2022_04_26.csv,16644.79,202205,2022/5/18,22,1.09
2022/4/27,OptionsDaily_2022_04_27.csv,16303.35,202205,2022/5/18,21,1.09
2022/4/28,OptionsDaily_2022_04_28.csv,16419.38,202205,2022/5/18,20,1.09
2022/4/29,OptionsDaily_2022_04_29.csv,16592.18,202205,2022/5/18,19,1.09
2022/5/3,OptionsDaily_2022_05_03.csv,16498.9,202205,2022/5/18,15,1.09
2022/5/4,OptionsDaily_2022_05_04.csv,16565.83,202205,2022/5/18,14,1.09
2022/5/5,OptionsDaily_2022_05_05.csv,16696.12,202205,2022/5/18,13,1.09
2022/5/6,OptionsDaily_2022_05_06.csv,16408.2,202205,2022/5/18,12,1.09
2022/5/9,OptionsDaily_2022_05_09.csv,16048.92,202205,2022/5/18,9,1.09
2022/5/10,OptionsDaily_2022_05_10.csv,16061.7,202205,2022/5/18,8,1.09
2022/5/11,OptionsDaily_2022_05_11.csv,16006.25,202205,2022/5/18,7,1.09
2022/5/12,OptionsDaily_2022_05_12.csv,15616.68,202205,2022/5/18,6,1.09
2022/5/13,OptionsDaily_2022_05_13.csv,15832.54,202205,2022/5/18,5,1.09
2022/5/16,OptionsDaily_2022_05_16.csv,15901.04,202205,2022/5/18,2,1.09
2022/5/17,OptionsDaily_2022_05_17.csv,16056.09,202206,2022/6/15,29,1.09
2022/5/18,OptionsDaily_2022_05_18.csv,16296.86,202206,2022/6/15,28,1.09
2022/5/19,OptionsDaily_2022_05_19.csv,16020.32,202206,2022/6/15,27,1.09
2022/5/20,OptionsDaily_2022_05_20.csv,16144.85,202206,2022/6/15,26,1.09
2022/5/23,OptionsDaily_2022_05_23.csv,16156.41,202206,2022/6/15,23,1.09
2022/5/24,OptionsDaily_2022_05_24.csv,15963.63,202206,2022/6/15,22,1.09
2022/5/25,OptionsDaily_2022_05_25.csv,16104.03,202206,2022/6/15,21,1.09
2022/5/26,OptionsDaily_2022_05_26.csv,15968.83,202206,2022/6/15,20,1.09
2022/5/27,OptionsDaily_2022_05_27.csv,16266.22,202206,2022/6/15,19,1.09
2022/5/30,OptionsDaily_2022_05_30.csv,16610.62,202206,2022/6/15,16,1.09
2022/5/31,OptionsDaily_2022_05_31.csv,16807.77,202206,2022/6/15,15,1.09
2022/6/1,OptionsDaily_2022_06_01.csv,16675.09,202206,2022/6/15,14,1.09
2022/6/2,OptionsDaily_2022_06_02.csv,16552.57,202206,2022/6/15,13,1.09
2022/6/6,OptionsDaily_2022_06_06.csv,16605.96,202206,2022/6/15,9,1.09
2022/6/7,OptionsDaily_2022_06_07.csv,16512.88,202206,2022/6/15,8,1.09
2022/6/8,OptionsDaily_2022_06_08.csv,16670.51,202206,2022/6/15,7,1.09
2022/6/9,OptionsDaily_2022_06_09.csv,16621.34,202206,2022/6/15,6,1.09
2022/6/10,OptionsDaily_2022_06_10.csv,16460.12,202206,2022/6/15,5,1.09
2022/6/13,OptionsDaily_2022_06_13.csv,16070.98,202206,2022/6/15,2,1.09
2022/6/14,OptionsDaily_2022_06_14.csv,16047.37,202207,2022/7/20,36,1.09
2022/6/15,OptionsDaily_2022_06_15.csv,15999.25,202207,2022/7/20,35,1.09
2022/6/16,OptionsDaily_2022_06_16.csv,15838.61,202207,2022/7/20,34,1.09
2022/6/17,OptionsDaily_2022_06_17.csv,15641.26,202207,2022/7/20,33,1.09
2022/6/20,OptionsDaily_2022_06_20.csv,15367.58,202207,2022/7/20,30,1.09
2022/6/21,OptionsDaily_2022_06_21.csv,15728.64,202207,2022/7/20,29,1.215
2022/6/22,OptionsDaily_2022_06_22.csv,15347.75,202207,2022/7/20,28,1.215
2022/6/23,OptionsDaily_2022_06_23.csv,15176.44,202207,2022/7/20,27,1.215
2022/6/24,OptionsDaily_2022_06_24.csv,15303.32,202207,2022/7/20,26,1.215
2022/6/27,OptionsDaily_2022_06_27.csv,15548.01,202207,2022/7/20,23,1.215
2022/6/28,OptionsDaily_2022_06_28.csv,15439.92,202207,2022/7/20,22,1.215
2022/6/29,OptionsDaily_2022_06_29.csv,15240.13,202207,2022/7/20,21,1.215
2022/6/30,OptionsDaily_2022_06_30.csv,14825.73,202207,2022/7/20,20,1.215
2022/7/1,OptionsDaily_2022_07_01.csv,14343.08,202207,2022/7/20,19,1.215
2022/7/4,OptionsDaily_2022_07_04.csv,14217.06,202207,2022/7/20,16,1.215
2022/7/5,OptionsDaily_2022_07_05.csv,14349.2,202207,2022/7/20,15,1.215
2022/7/6,OptionsDaily_2022_07_06.csv,13985.51,202207,2022/7/20,14,1.215
2022/7/7,OptionsDaily_2022_07_07.csv,14336.27,202207,2022/7/20,13,1.215
2022/7/8,OptionsDaily_2022_07_08.csv,14464.53,202207,2022/7/20,12,1.215
2022/7/11,OptionsDaily_2022_07_11.csv,14340.53,202207,2022/7/20,9,1.215
2022/7/12,OptionsDaily_2022_07_12.csv,13950.62,202207,2022/7/20,8,1.215
2022/7/13,OptionsDaily_2022_07_13.csv,14324.68,202207,2022/7/20,7,1.215
2022/7/14,OptionsDaily_2022_07_14.csv,14438.52,202207,2022/7/20,6,1.215
2022/7/15,OptionsDaily_2022_07_15.csv,14550.62,202207,2022/7/20,5,1.215
2022/7/18,OptionsDaily_2022_07_18.csv,14719.64,202207,2022/7/20,2,1.215
2022/7/19,OptionsDaily_2022_07_19.csv,14694.08,202208,2022/8/17,29,1.215
2022/7/20,OptionsDaily_2022_07_20.csv,14733.22,202208,2022/8/17,28,1.215
2022/7/21,OptionsDaily_2022_07_21.csv,14937.7,202208,2022/8/17,27,1.215
2022/7/22,OptionsDaily_2022_07_22.csv,14949.36,202208,2022/8/17,26,1.215
2022/7/25,OptionsDaily_2022_07_25.csv,14936.33,202208,2022/8/17,23,1.215
2022/7/26,OptionsDaily_2022_07_26.csv,14806.78,202208,2022/8/17,22,1.215
2022/7/27,OptionsDaily_2022_07_27.csv,14921.59,202208,2022/8/17,21,1.215
2022/7/28,OptionsDaily_2022_07_28.csv,14891.9,202208,2022/8/17,20,1.215
2022/7/29,OptionsDaily_2022_07_29.csv,15000.07,202208,2022/8/17,19,1.215
2022/8/1,OptionsDaily_2022_08_01.csv,14981.69,202208,2022/8/17,16,1.215
2022/8/2,OptionsDaily_2022_08_02.csv,14747.23,202208,2022/8/17,15,1.215
2022/8/3,OptionsDaily_2022_08_03.csv,14777.02,202208,2022/8/17,14,1.215
2022/8/4,OptionsDaily_2022_08_04.csv,14702.2,202208,2022/8/17,13,1.215
2022/8/5,OptionsDaily_2022_08_05.csv,15036.04,202208,2022/8/17,12,1.215
2022/8/8,OptionsDaily_2022_08_08.csv,15020.41,202208,2022/8/17,9,1.215
2022/8/9,OptionsDaily_2022_08_09.csv,15050.28,202208,2022/8/17,8,1.215
2022/8/10,OptionsDaily_2022_08_10.csv,14939.02,202208,2022/8/17,7,1.215
2022/8/11,OptionsDaily_2022_08_11.csv,15197.85,202208,2022/8/17,6,1.215
2022/8/12,OptionsDaily_2022_08_12.csv,15288.97,202208,2022/8/17,5,1.215
2022/8/15,OptionsDaily_2022_08_15.csv,15417.35,202208,2022/8/17,2,1.215
2022/8/16,OptionsDaily_2022_08_16.csv,15420.57,202209,2022/9/21,36,1.215
2022/8/17,OptionsDaily_2022_08_17.csv,15465.45,202209,2022/9/21,35,1.215
2022/8/18,OptionsDaily_2022_08_18.csv,15396.76,202209,2022/9/21,34,1.215
2022/8/19,OptionsDaily_2022_08_19.csv,15408.78,202209,2022/9/21,33,1.215
2022/8/22,OptionsDaily_2022_08_22.csv,15245.14,202209,2022/9/21,30,1.215
2022/8/23,OptionsDaily_2022_08_23.csv,15095.89,202209,2022/9/21,29,1.215
2022/8/24,OptionsDaily_2022_08_24.csv,15069.19,202209,2022/9/21,28,1.215
2022/8/25,OptionsDaily_2022_08_25.csv,15200.04,202209,2022/9/21,27,1.215
2022/8/26,OptionsDaily_2022_08_26.csv,15278.44,202209,2022/9/21,26,1.215
2022/8/29,OptionsDaily_2022_08_29.csv,14926.19,202209,2022/9/21,23,1.215
2022/8/30,OptionsDaily_2022_08_30.csv,14953.63,202209,2022/9/21,22,1.215
2022/8/31,OptionsDaily_2022_08_31.csv,15095.44,202209,2022/9/21,21,1.215
2022/9/1,OptionsDaily_2022_09_01.csv,14801.86,202209,2022/9/21,20,1.215
2022/9/2,OptionsDaily_2022_09_02.csv,14673.04,202209,2022/9/21,19,1.215
2022/9/5,OptionsDaily_2022_09_05.csv,14661.1,202209,2022/9/21,16,1.215
2022/9/6,OptionsDaily_2022_09_06.csv,14677.2,202209,2022/9/21,15,1.215
2022/9/7,OptionsDaily_2022_09_07.csv,14410.05,202209,2022/9/21,14,1.215
2022/9/8,OptionsDaily_2022_09_08.csv,14583.42,202209,2022/9/21,13,1.215
2022/9/12,OptionsDaily_2022_09_12.csv,14807.43,202209,2022/9/21,9,1.215
2022/9/13,OptionsDaily_2022_09_13.csv,14894.41,202209,2022/9/21,8,1.215
2022/9/14,OptionsDaily_2022_09_14.csv,14658.31,202209,2022/9/21,7,1.215
2022/9/15,OptionsDaily_2022_09_15.csv,14670.04,202209,2022/9/21,6,1.215
2022/9/16,OptionsDaily_2022_09_16.csv,14561.76,202209,2022/9/21,5,1.215
2022/9/19,OptionsDaily_2022_09_19.csv,14425.68,202209,2022/9/21,2,1.215
2022/9/20,OptionsDaily_2022_09_20.csv,14549.3,202210,2022/10/19,29,1.215
2022/9/21,OptionsDaily_2022_09_21.csv,14424.52,202210,2022/10/19,28,1.215
2022/9/22,OptionsDaily_2022_09_22.csv,14284.63,202210,2022/10/19,27,1.215
2022/9/23,OptionsDaily_2022_09_23.csv,14118.38,202210,2022/10/19,26,1.215
2022/9/26,OptionsDaily_2022_09_26.csv,13778.19,202210,2022/10/19,23,1.34
2022/9/27,OptionsDaily_2022_09_27.csv,13826.59,202210,2022/10/19,22,1.34
2022/9/28,OptionsDaily_2022_09_28.csv,13466.07,202210,2022/10/19,21,1.34
2022/9/29,OptionsDaily_2022_09_29.csv,13534.26,202210,2022/10/19,20,1.34
2022/9/30,OptionsDaily_2022_09_30.csv,13424.58,202210,2022/10/19,19,1.34
2022/10/3,OptionsDaily_2022_10_03.csv,13300.48,202210,2022/10/19,16,1.34
2022/10/4,OptionsDaily_2022_10_04.csv,13576.52,202210,2022/10/19,15,1.34
2022/10/5,OptionsDaily_2022_10_05.csv,13801.43,202210,2022/10/19,14,1.34
2022/10/6,OptionsDaily_2022_10_06.csv,13892.05,202210,2022/10/19,13,1.34
2022/10/7,OptionsDaily_2022_10_07.csv,13702.28,202210,2022/10/19,12,1.34
2022/10/11,OptionsDaily_2022_10_11.csv,13106.03,202210,2022/10/19,8,1.34
2022/10/12,OptionsDaily_2022_10_12.csv,13081.24,202210,2022/10/19,7,1.34
2022/10/13,OptionsDaily_2022_10_13.csv,12810.73,202210,2022/10/19,6,1.34
2022/10/14,OptionsDaily_2022_10_14.csv,13128.12,202210,2022/10/19,5,1.34
2022/10/17,OptionsDaily_2022_10_17.csv,12966.05,202210,2022/10/19,2,1.34
2022/10/18,OptionsDaily_2022_10_18.csv,13124.68,202211,2022/11/16,29,1.34
2022/10/19,OptionsDaily_2022_10_19.csv,12976.76,202211,2022/11/16,28,1.34
2022/10/20,OptionsDaily_2022_10_20.csv,12946.1,202211,2022/11/16,27,1.34
2022/10/21,OptionsDaily_2022_10_21.csv,12819.2,202211,2022/11/16,26,1.34
2022/10/24,OptionsDaily_2022_10_24.csv,12856.98,202211,2022/11/16,23,1.34
2022/10/25,OptionsDaily_2022_10_25.csv,12666.12,202211,2022/11/16,22,1.34
2022/10/26,OptionsDaily_2022_10_26.csv,12729.05,202211,2022/11/16,21,1.34
2022/10/27,OptionsDaily_2022_10_27.csv,12926.37,202211,2022/11/16,20,1.34
2022/10/28,OptionsDaily_2022_10_28.csv,12788.42,202211,2022/11/16,19,1.34
2022/10/31,OptionsDaily_2022_10_31.csv,12949.75,202211,2022/11/16,16,1.34
2022/11/1,OptionsDaily_2022_11_01.csv,13037.21,202211,2022/11/16,15,1.34
2022/11/2,OptionsDaily_2022_11_02.csv,13100.17,202211,2022/11/16,14,1.34
2022/11/3,OptionsDaily_2022_11_03.csv,12986.6,202211,2022/11/16,13,1.34
2022/11/4,OptionsDaily_2022_11_04.csv,13026.71,202211,2022/11/16,12,1.34
2022/11/7,OptionsDaily_2022_11_07.csv,13223.73,202211,2022/11/16,9,1.34
2022/11/8,OptionsDaily_2022_11_08.csv,13347.76,202211,2022/11/16,8,1.34
2022/11/9,OptionsDaily_2022_11_09.csv,13638.81,202211,2022/11/16,7,1.34
2022/11/10,OptionsDaily_2022_11_10.csv,13503.76,202211,2022/11/16,6,1.34
2022/11/11,OptionsDaily_2022_11_11.csv,14007.56,202211,2022/11/16,5,1.34
2022/11/14,OptionsDaily_2022_11_14.csv,14174.9,202211,2022/11/16,2,1.34
2022/11/15,OptionsDaily_2022_11_15.csv,14546.31,202212,2022/12/21,36,1.34
2022/11/16,OptionsDaily_2022_11_16.csv,14537.35,202212,2022/12/21,35,1.34
2022/11/17,OptionsDaily_2022_11_17.csv,14535.23,202212,2022/12/21,34,1.34
2022/11/18,OptionsDaily_2022_11_18.csv,14504.99,202212,2022/12/21,33,1.34
2022/11/21,OptionsDaily_2022_11_21.csv,14449.39,202212,2022/12/21,30,1.34
2022/11/22,OptionsDaily_2022_11_22.csv,14542.2,202212,2022/12/21,29,1.34
2022/11/23,OptionsDaily_2022_11_23.csv,14608.54,202212,2022/12/21,28,1.34
2022/11/24,OptionsDaily_2022_11_24.csv,14784.0,202212,2022/12/21,27,1.34
2022/11/25,OptionsDaily_2022_11_25.csv,14778.51,202212,2022/12/21,26,1.34
2022/11/28,OptionsDaily_2022_11_28.csv,14556.87,202212,2022/12/21,23,1.34
2022/11/29,OptionsDaily_2022_11_29.csv,14709.64,202212,2022/12/21,22,1.34
2022/11/30,OptionsDaily_2022_11_30.csv,14879.55,202212,2022/12/21,21,1.34
2022/12/1,OptionsDaily_2022_12_01.csv,15012.8,202212,2022/12/21,20,1.34
2022/12/2,OptionsDaily_2022_12_02.csv,14970.68,202212,2022/12/21,19,1.34
2022/12/5,OptionsDaily_2022_12_05.csv,14980.74,202212,2022/12/21,16,1.34
2022/12/6,OptionsDaily_2022_12_06.csv,14728.88,202212,2022/12/21,15,1.34
2022/12/7,OptionsDaily_2022_12_07.csv,14630.01,202212,2022/12/21,14,1.34
2022/12/8,OptionsDaily_2022_12_08.csv,14553.04,202212,2022/12/21,13,1.34
2022/12/9,OptionsDaily_2022_12_09.csv,14705.43,202212,2022/12/21,12,1.34
2022/12/12,OptionsDaily_2022_12_12.csv,14612.59,202212,2022/12/21,9,1.34
2022/12/13,OptionsDaily_2022_12_13.csv,14522.96,202212,2022/12/21,8,1.34
2022/12/14,OptionsDaily_2022_12_14.csv,14739.36,202212,2022/12/21,7,1.34
2022/12/15,OptionsDaily_2022_12_15.csv,14734.13,202212,2022/12/21,6,1.34
2022/12/16,OptionsDaily_2022_12_16.csv,14528.55,202212,2022/12/21,5,1.34
2022/12/19,OptionsDaily_2022_12_19.csv,14433.32,202212,2022/12/21,2,1.465
2022/12/20,OptionsDaily_2022_12_20.csv,14170.03,202301,2023/1/18,29,1.465
2022/12/21,OptionsDaily_2022_12_21.csv,14234.4,202301,2023/1/18,28,1.465
2022/12/22,OptionsDaily_2022_12_22.csv,14442.94,202301,2023/1/18,27,1.465
2022/12/23,OptionsDaily_2022_12_23.csv,14271.63,202301,2023/1/18,26,1.465
2022/12/26,OptionsDaily_2022_12_26.csv,14285.13,202301,2023/1/18,23,1.465
2022/12/27,OptionsDaily_2022_12_27.csv,14328.43,202301,2023/1/18,22,1.465
2022/12/28,OptionsDaily_2022_12_28.csv,14173.1,202301,2023/1/18,21,1.465
2022/12/29,OptionsDaily_2022_12_29.csv,14085.02,202301,2023/1/18,20,1.465
2022/12/30,OptionsDaily_2022_12_30.csv,14137.69,202301,2023/1/18,19,1.465
