Date,File,S0,Maturity,Contract,ContractExpiryDate,Rf
2022/02/25,OptionsDaily_2022/02/25.csv,17652.18,299,202212,2022-12-21,0.01465
2022/03/01,OptionsDaily_2022/03/01.csv,17898.25,295,202212,2022-12-21,0.01465
2022/03/02,OptionsDaily_2022/03/02.csv,17867.6,294,202212,2022-12-21,0.01465
2022/03/03,OptionsDaily_2022/03/03.csv,17934.4,293,202212,2022-12-21,0.01465
2022/03/04,OptionsDaily_2022/03/04.csv,17736.52,292,202212,2022-12-21,0.01465
2022/03/07,OptionsDaily_2022/03/07.csv,17178.69,289,202212,2022-12-21,0.01465
2022/03/08,OptionsDaily_2022/03/08.csv,16825.25,288,202212,2022-12-21,0.01465
2022/03/09,OptionsDaily_2022/03/09.csv,17015.36,287,202212,2022-12-21,0.01465
2022/03/10,OptionsDaily_2022/03/10.csv,17433.2,286,202212,2022-12-21,0.01465
2022/03/11,OptionsDaily_2022/03/11.csv,17264.74,285,202212,2022-12-21,0.01465
2022/03/14,OptionsDaily_2022/03/14.csv,17263.04,282,202212,2022-12-21,0.01465
2022/03/15,OptionsDaily_2022/03/15.csv,16926.06,281,202212,2022-12-21,0.01465
2022/03/16,OptionsDaily_2022/03/16.csv,16940.83,280,202212,2022-12-21,0.01465
2022/03/17,OptionsDaily_2022/03/17.csv,17448.22,279,202212,2022-12-21,0.01465
2022/03/18,OptionsDaily_2022/03/18.csv,17456.52,278,202212,2022-12-21,0.01465
2022/03/21,OptionsDaily_2022/03/21.csv,17560.36,275,202212,2022-12-21,0.01465
2022/03/22,OptionsDaily_2022/03/22.csv,17559.71,274,202212,2022-12-21,0.01465
2022/03/23,OptionsDaily_2022/03/23.csv,17731.37,273,202212,2022-12-21,0.01465
2022/03/24,OptionsDaily_2022/03/24.csv,17699.06,272,202212,2022-12-21,0.01465
2022/03/25,OptionsDaily_2022/03/25.csv,17676.95,271,202212,2022-12-21,0.01465
2022/03/28,OptionsDaily_2022/03/28.csv,17520.01,268,202212,2022-12-21,0.01465
2022/03/29,OptionsDaily_2022/03/29.csv,17548.66,267,202212,2022-12-21,0.01465
2022/03/30,OptionsDaily_2022/03/30.csv,17740.56,266,202212,2022-12-21,0.01465
2022/03/31,OptionsDaily_2022/03/31.csv,17693.47,265,202212,2022-12-21,0.01465
2022/04/01,OptionsDaily_2022/04/01.csv,17625.59,264,202212,2022-12-21,0.01465
2022/04/06,OptionsDaily_2022/04/06.csv,17522.5,259,202212,2022-12-21,0.01465
2022/04/07,OptionsDaily_2022/04/07.csv,17178.63,258,202212,2022-12-21,0.01465
2022/04/08,OptionsDaily_2022/04/08.csv,17284.54,257,202212,2022-12-21,0.01465
2022/04/11,OptionsDaily_2022/04/11.csv,17048.37,254,202212,2022-12-21,0.01465
2022/04/12,OptionsDaily_2022/04/12.csv,16990.91,253,202212,2022-12-21,0.01465
2022/04/13,OptionsDaily_2022/04/13.csv,17301.65,252,202212,2022-12-21,0.01465
2022/04/14,OptionsDaily_2022/04/14.csv,17245.65,251,202212,2022-12-21,0.01465
2022/04/15,OptionsDaily_2022/04/15.csv,17004.18,250,202212,2022-12-21,0.01465
2022/04/18,OptionsDaily_2022/04/18.csv,16898.87,247,202212,2022-12-21,0.01465
2022/04/19,OptionsDaily_2022/04/19.csv,16993.4,246,202212,2022-12-21,0.01465
2022/04/20,OptionsDaily_2022/04/20.csv,17148.88,245,202212,2022-12-21,0.01465
2022/04/21,OptionsDaily_2022/04/21.csv,17127.95,244,202212,2022-12-21,0.01465
2022/04/22,OptionsDaily_2022/04/22.csv,17025.09,243,202212,2022-12-21,0.01465
2022/04/25,OptionsDaily_2022/04/25.csv,16620.9,240,202212,2022-12-21,0.01465
2022/04/26,OptionsDaily_2022/04/26.csv,16644.79,239,202212,2022-12-21,0.01465
2022/04/27,OptionsDaily_2022/04/27.csv,16303.35,238,202212,2022-12-21,0.01465
2022/04/28,OptionsDaily_2022/04/28.csv,16419.38,237,202212,2022-12-21,0.01465
2022/04/29,OptionsDaily_2022/04/29.csv,16592.18,236,202212,2022-12-21,0.01465
2022/05/03,OptionsDaily_2022/05/03.csv,16498.9,232,202212,2022-12-21,0.01465
2022/05/04,OptionsDaily_2022/05/04.csv,16565.83,231,202212,2022-12-21,0.01465
2022/05/05,OptionsDaily_2022/05/05.csv,16696.12,230,202212,2022-12-21,0.01465
2022/05/06,OptionsDaily_2022/05/06.csv,16408.2,229,202212,2022-12-21,0.01465
2022/05/09,OptionsDaily_2022/05/09.csv,16048.92,226,202212,2022-12-21,0.01465
2022/05/10,OptionsDaily_2022/05/10.csv,16061.7,225,202212,2022-12-21,0.01465
2022/05/11,OptionsDaily_2022/05/11.csv,16006.25,224,202212,2022-12-21,0.01465
2022/05/12,OptionsDaily_2022/05/12.csv,15616.68,223,202212,2022-12-21,0.01465
2022/05/13,OptionsDaily_2022/05/13.csv,15832.54,222,202212,2022-12-21,0.01465
2022/05/16,OptionsDaily_2022/05/16.csv,15901.04,219,202212,2022-12-21,0.01465
2022/05/17,OptionsDaily_2022/05/17.csv,16056.09,218,202212,2022-12-21,0.01465
2022/05/18,OptionsDaily_2022/05/18.csv,16296.86,217,202212,2022-12-21,0.01465
2022/05/19,OptionsDaily_2022/05/19.csv,16020.32,216,202212,2022-12-21,0.01465
2022/05/20,OptionsDaily_2022/05/20.csv,16144.85,215,202212,2022-12-21,0.01465
2022/05/23,OptionsDaily_2022/05/23.csv,16156.41,212,202212,2022-12-21,0.01465
2022/05/24,OptionsDaily_2022/05/24.csv,15963.63,211,202212,2022-12-21,0.01465
2022/05/25,OptionsDaily_2022/05/25.csv,16104.03,210,202212,2022-12-21,0.01465
2022/05/26,OptionsDaily_2022/05/26.csv,15968.83,209,202212,2022-12-21,0.01465
2022/05/27,OptionsDaily_2022/05/27.csv,16266.22,208,202212,2022-12-21,0.01465
2022/05/30,OptionsDaily_2022/05/30.csv,16610.62,205,202212,2022-12-21,0.01465
2022/05/31,OptionsDaily_2022/05/31.csv,16807.77,204,202212,2022-12-21,0.01465
2022/06/01,OptionsDaily_2022/06/01.csv,16675.09,203,202212,2022-12-21,0.01465
2022/06/02,OptionsDaily_2022/06/02.csv,16552.57,202,202212,2022-12-21,0.01465
2022/06/06,OptionsDaily_2022/06/06.csv,16605.96,198,202212,2022-12-21,0.01465
2022/06/07,OptionsDaily_2022/06/07.csv,16512.88,197,202212,2022-12-21,0.01465
2022/06/08,OptionsDaily_2022/06/08.csv,16670.51,196,202212,2022-12-21,0.01465
2022/06/09,OptionsDaily_2022/06/09.csv,16621.34,195,202212,2022-12-21,0.01465
2022/06/10,OptionsDaily_2022/06/10.csv,16460.12,194,202212,2022-12-21,0.01465
2022/06/13,OptionsDaily_2022/06/13.csv,16070.98,191,202212,2022-12-21,0.01465
2022/06/14,OptionsDaily_2022/06/14.csv,16047.37,190,202212,2022-12-21,0.01465
2022/06/15,OptionsDaily_2022/06/15.csv,15999.25,189,202212,2022-12-21,0.01465
2022/06/16,OptionsDaily_2022/06/16.csv,15838.61,188,202212,2022-12-21,0.01465
2022/06/17,OptionsDaily_2022/06/17.csv,15641.26,187,202212,2022-12-21,0.01465
2022/06/20,OptionsDaily_2022/06/20.csv,15367.58,184,202212,2022-12-21,0.01465
2022/06/21,OptionsDaily_2022/06/21.csv,15728.64,183,202212,2022-12-21,0.01465
2022/06/22,OptionsDaily_2022/06/22.csv,15347.75,182,202212,2022-12-21,0.01465
2022/06/23,OptionsDaily_2022/06/23.csv,15176.44,181,202212,2022-12-21,0.01465
2022/06/24,OptionsDaily_2022/06/24.csv,15303.32,180,202212,2022-12-21,0.01465
2022/06/27,OptionsDaily_2022/06/27.csv,15548.01,177,202212,2022-12-21,0.01465
2022/06/28,OptionsDaily_2022/06/28.csv,15439.92,176,202212,2022-12-21,0.01465
2022/06/29,OptionsDaily_2022/06/29.csv,15240.13,175,202212,2022-12-21,0.01465
2022/06/30,OptionsDaily_2022/06/30.csv,14825.73,174,202212,2022-12-21,0.01465
2022/07/01,OptionsDaily_2022/07/01.csv,14343.08,173,202212,2022-12-21,0.01465
2022/07/04,OptionsDaily_2022/07/04.csv,14217.06,170,202212,2022-12-21,0.01465
2022/07/05,OptionsDaily_2022/07/05.csv,14349.2,169,202212,2022-12-21,0.01465
2022/07/06,OptionsDaily_2022/07/06.csv,13985.51,168,202212,2022-12-21,0.01465
2022/07/07,OptionsDaily_2022/07/07.csv,14336.27,167,202212,2022-12-21,0.01465
2022/07/08,OptionsDaily_2022/07/08.csv,14464.53,166,202212,2022-12-21,0.01465
2022/07/11,OptionsDaily_2022/07/11.csv,14340.53,163,202212,2022-12-21,0.01465
2022/07/12,OptionsDaily_2022/07/12.csv,13950.62,162,202212,2022-12-21,0.01465
2022/07/13,OptionsDaily_2022/07/13.csv,14324.68,161,202212,2022-12-21,0.01465
2022/07/14,OptionsDaily_2022/07/14.csv,14438.52,160,202212,2022-12-21,0.01465
2022/07/15,OptionsDaily_2022/07/15.csv,14550.62,159,202212,2022-12-21,0.01465
2022/07/18,OptionsDaily_2022/07/18.csv,14719.64,156,202212,2022-12-21,0.01465
2022/07/19,OptionsDaily_2022/07/19.csv,14694.08,155,202212,2022-12-21,0.01465
2022/07/20,OptionsDaily_2022/07/20.csv,14733.22,154,202212,2022-12-21,0.01465
2022/07/21,OptionsDaily_2022/07/21.csv,14937.7,153,202212,2022-12-21,0.01465
2022/07/22,OptionsDaily_2022/07/22.csv,14949.36,152,202212,2022-12-21,0.01465
2022/07/25,OptionsDaily_2022/07/25.csv,14936.33,149,202212,2022-12-21,0.01465
2022/07/26,OptionsDaily_2022/07/26.csv,14806.78,148,202212,2022-12-21,0.01465
2022/07/27,OptionsDaily_2022/07/27.csv,14921.59,147,202212,2022-12-21,0.01465
2022/07/28,OptionsDaily_2022/07/28.csv,14891.9,146,202212,2022-12-21,0.01465
2022/07/29,OptionsDaily_2022/07/29.csv,15000.07,145,202212,2022-12-21,0.01465
2022/08/01,OptionsDaily_2022/08/01.csv,14981.69,142,202212,2022-12-21,0.01465
2022/08/02,OptionsDaily_2022/08/02.csv,14747.23,141,202212,2022-12-21,0.01465
2022/08/03,OptionsDaily_2022/08/03.csv,14777.02,140,202212,2022-12-21,0.01465
2022/08/04,OptionsDaily_2022/08/04.csv,14702.2,139,202212,2022-12-21,0.01465
2022/08/05,OptionsDaily_2022/08/05.csv,15036.04,138,202212,2022-12-21,0.01465
2022/08/08,OptionsDaily_2022/08/08.csv,15020.41,135,202212,2022-12-21,0.01465
2022/08/09,OptionsDaily_2022/08/09.csv,15050.28,134,202212,2022-12-21,0.01465
2022/08/10,OptionsDaily_2022/08/10.csv,14939.02,133,202212,2022-12-21,0.01465
2022/08/11,OptionsDaily_2022/08/11.csv,15197.85,132,202212,2022-12-21,0.01465
2022/08/12,OptionsDaily_2022/08/12.csv,15288.97,131,202212,2022-12-21,0.01465
2022/08/15,OptionsDaily_2022/08/15.csv,15417.35,128,202212,2022-12-21,0.01465
2022/08/16,OptionsDaily_2022/08/16.csv,15420.57,127,202212,2022-12-21,0.01465
2022/08/17,OptionsDaily_2022/08/17.csv,15465.45,126,202212,2022-12-21,0.01465
2022/08/18,OptionsDaily_2022/08/18.csv,15396.76,125,202212,2022-12-21,0.01465
2022/08/19,OptionsDaily_2022/08/19.csv,15408.78,124,202212,2022-12-21,0.01465
2022/08/22,OptionsDaily_2022/08/22.csv,15245.14,121,202212,2022-12-21,0.01465
2022/08/23,OptionsDaily_2022/08/23.csv,15095.89,120,202212,2022-12-21,0.01465
2022/08/24,OptionsDaily_2022/08/24.csv,15069.19,119,202212,2022-12-21,0.01465
2022/08/25,OptionsDaily_2022/08/25.csv,15200.04,118,202212,2022-12-21,0.01465
2022/08/26,OptionsDaily_2022/08/26.csv,15278.44,117,202212,2022-12-21,0.01465
2022/08/29,OptionsDaily_2022/08/29.csv,14926.19,114,202212,2022-12-21,0.01465
2022/08/30,OptionsDaily_2022/08/30.csv,14953.63,113,202212,2022-12-21,0.01465
2022/08/31,OptionsDaily_2022/08/31.csv,15095.44,112,202212,2022-12-21,0.01465
2022/09/01,OptionsDaily_2022/09/01.csv,14801.86,111,202212,2022-12-21,0.01465
2022/09/02,OptionsDaily_2022/09/02.csv,14673.04,110,202212,2022-12-21,0.01465
2022/09/05,OptionsDaily_2022/09/05.csv,14661.1,107,202212,2022-12-21,0.01465
2022/09/06,OptionsDaily_2022/09/06.csv,14677.2,106,202212,2022-12-21,0.01465
2022/09/07,OptionsDaily_2022/09/07.csv,14410.05,105,202212,2022-12-21,0.01465
2022/09/08,OptionsDaily_2022/09/08.csv,14583.42,104,202212,2022-12-21,0.01465
2022/09/12,OptionsDaily_2022/09/12.csv,14807.43,100,202212,2022-12-21,0.01465
2022/09/13,OptionsDaily_2022/09/13.csv,14894.41,99,202212,2022-12-21,0.01465
2022/09/14,OptionsDaily_2022/09/14.csv,14658.31,98,202212,2022-12-21,0.01465
2022/09/15,OptionsDaily_2022/09/15.csv,14670.04,97,202212,2022-12-21,0.01465
2022/09/16,OptionsDaily_2022/09/16.csv,14561.76,96,202212,2022-12-21,0.01465
2022/09/19,OptionsDaily_2022/09/19.csv,14425.68,93,202212,2022-12-21,0.01465
2022/09/20,OptionsDaily_2022/09/20.csv,14549.3,92,202212,2022-12-21,0.01465
2022/09/21,OptionsDaily_2022/09/21.csv,14424.52,91,202212,2022-12-21,0.01465
2022/09/22,OptionsDaily_2022/09/22.csv,14284.63,90,202212,2022-12-21,0.01465
2022/09/23,OptionsDaily_2022/09/23.csv,14118.38,89,202212,2022-12-21,0.01465
2022/09/26,OptionsDaily_2022/09/26.csv,13778.19,86,202212,2022-12-21,0.01465
2022/09/27,OptionsDaily_2022/09/27.csv,13826.59,85,202212,2022-12-21,0.01465
2022/09/28,OptionsDaily_2022/09/28.csv,13466.07,84,202212,2022-12-21,0.01465
2022/09/29,OptionsDaily_2022/09/29.csv,13534.26,83,202212,2022-12-21,0.01465
2022/09/30,OptionsDaily_2022/09/30.csv,13424.58,82,202212,2022-12-21,0.01465
2022/10/03,OptionsDaily_2022/10/03.csv,13300.48,79,202212,2022-12-21,0.01465
2022/10/04,OptionsDaily_2022/10/04.csv,13576.52,78,202212,2022-12-21,0.01465
2022/10/05,OptionsDaily_2022/10/05.csv,13801.43,77,202212,2022-12-21,0.01465
2022/10/06,OptionsDaily_2022/10/06.csv,13892.05,76,202212,2022-12-21,0.01465
2022/10/07,OptionsDaily_2022/10/07.csv,13702.28,75,202212,2022-12-21,0.01465
2022/10/11,OptionsDaily_2022/10/11.csv,13106.03,71,202212,2022-12-21,0.01465
2022/10/12,OptionsDaily_2022/10/12.csv,13081.24,70,202212,2022-12-21,0.01465
2022/10/13,OptionsDaily_2022/10/13.csv,12810.73,69,202212,2022-12-21,0.01465
2022/10/14,OptionsDaily_2022/10/14.csv,13128.12,68,202212,2022-12-21,0.01465
2022/10/17,OptionsDaily_2022/10/17.csv,12966.05,65,202212,2022-12-21,0.01465
2022/10/18,OptionsDaily_2022/10/18.csv,13124.68,64,202212,2022-12-21,0.01465
2022/10/19,OptionsDaily_2022/10/19.csv,12976.76,63,202212,2022-12-21,0.01465
2022/10/20,OptionsDaily_2022/10/20.csv,12946.1,62,202212,2022-12-21,0.01465
2022/10/21,OptionsDaily_2022/10/21.csv,12819.2,61,202212,2022-12-21,0.01465
2022/10/24,OptionsDaily_2022/10/24.csv,12856.98,58,202212,2022-12-21,0.01465
2022/10/25,OptionsDaily_2022/10/25.csv,12666.12,57,202212,2022-12-21,0.01465
2022/10/26,OptionsDaily_2022/10/26.csv,12729.05,56,202212,2022-12-21,0.01465
2022/10/27,OptionsDaily_2022/10/27.csv,12926.37,55,202212,2022-12-21,0.01465
2022/10/28,OptionsDaily_2022/10/28.csv,12788.42,54,202212,2022-12-21,0.01465
2022/10/31,OptionsDaily_2022/10/31.csv,12949.75,51,202212,2022-12-21,0.01465
2022/11/01,OptionsDaily_2022/11/01.csv,13037.21,50,202212,2022-12-21,0.01465
2022/11/02,OptionsDaily_2022/11/02.csv,13100.17,49,202212,2022-12-21,0.01465
2022/11/03,OptionsDaily_2022/11/03.csv,12986.6,48,202212,2022-12-21,0.01465
2022/11/04,OptionsDaily_2022/11/04.csv,13026.71,47,202212,2022-12-21,0.01465
2022/11/07,OptionsDaily_2022/11/07.csv,13223.73,44,202212,2022-12-21,0.01465
2022/11/08,OptionsDaily_2022/11/08.csv,13347.76,43,202212,2022-12-21,0.01465
2022/11/09,OptionsDaily_2022/11/09.csv,13638.81,42,202212,2022-12-21,0.01465
2022/11/10,OptionsDaily_2022/11/10.csv,13503.76,41,202212,2022-12-21,0.01465
2022/11/11,OptionsDaily_2022/11/11.csv,14007.56,40,202212,2022-12-21,0.01465
2022/11/14,OptionsDaily_2022/11/14.csv,14174.9,37,202212,2022-12-21,0.01465
2022/11/15,OptionsDaily_2022/11/15.csv,14546.31,36,202212,2022-12-21,0.01465
2022/11/16,OptionsDaily_2022/11/16.csv,14537.35,35,202212,2022-12-21,0.01465
2022/11/17,OptionsDaily_2022/11/17.csv,14535.23,34,202212,2022-12-21,0.01465
2022/11/18,OptionsDaily_2022/11/18.csv,14504.99,33,202212,2022-12-21,0.01465
2022/11/21,OptionsDaily_2022/11/21.csv,14449.39,30,202212,2022-12-21,0.01465
2022/11/22,OptionsDaily_2022/11/22.csv,14542.2,29,202212,2022-12-21,0.01465
2022/11/23,OptionsDaily_2022/11/23.csv,14608.54,28,202212,2022-12-21,0.01465
2022/11/24,OptionsDaily_2022/11/24.csv,14784.0,27,202212,2022-12-21,0.01465
2022/11/25,OptionsDaily_2022/11/25.csv,14778.51,26,202212,2022-12-21,0.01465
2022/11/28,OptionsDaily_2022/11/28.csv,14556.87,23,202212,2022-12-21,0.01465
2022/11/29,OptionsDaily_2022/11/29.csv,14709.64,22,202212,2022-12-21,0.01465
2022/11/30,OptionsDaily_2022/11/30.csv,14879.55,21,202212,2022-12-21,0.01465
2022/12/01,OptionsDaily_2022/12/01.csv,15012.8,20,202212,2022-12-21,0.01465
2022/12/02,OptionsDaily_2022/12/02.csv,14970.68,19,202212,2022-12-21,0.01465
2022/12/05,OptionsDaily_2022/12/05.csv,14980.74,16,202212,2022-12-21,0.01465
2022/12/06,OptionsDaily_2022/12/06.csv,14728.88,15,202212,2022-12-21,0.01465
2022/12/07,OptionsDaily_2022/12/07.csv,14630.01,14,202212,2022-12-21,0.01465
2022/12/08,OptionsDaily_2022/12/08.csv,14553.04,13,202212,2022-12-21,0.01465
2022/12/09,OptionsDaily_2022/12/09.csv,14705.43,12,202212,2022-12-21,0.01465
2022/12/12,OptionsDaily_2022/12/12.csv,14612.59,9,202212,2022-12-21,0.01465
2022/12/13,OptionsDaily_2022/12/13.csv,14522.96,8,202212,2022-12-21,0.01465
2022/12/14,OptionsDaily_2022/12/14.csv,14739.36,7,202212,2022-12-21,0.01465
2022/12/15,OptionsDaily_2022/12/15.csv,14734.13,6,202212,2022-12-21,0.01465
2022/12/16,OptionsDaily_2022/12/16.csv,14528.55,5,202212,2022-12-21,0.01465
2022/12/19,OptionsDaily_2022/12/19.csv,14433.32,2,202212,2022-12-21,0.01465
2022/12/20,OptionsDaily_2022/12/20.csv,14170.03,1,202212,2022-12-21,0.01465
2022/12/21,OptionsDaily_2022/12/21.csv,14234.4,0,202212,2022-12-21,0.01465
2022/12/22,OptionsDaily_2022/12/22.csv,14442.94,27,202301,2023-01-18,0.01465
2022/12/23,OptionsDaily_2022/12/23.csv,14271.63,26,202301,2023-01-18,0.01465
2022/12/26,OptionsDaily_2022/12/26.csv,14285.13,23,202301,2023-01-18,0.01465
2022/12/27,OptionsDaily_2022/12/27.csv,14328.43,22,202301,2023-01-18,0.01465
2022/12/28,OptionsDaily_2022/12/28.csv,14173.1,21,202301,2023-01-18,0.01465
2022/12/29,OptionsDaily_2022/12/29.csv,14085.02,20,202301,2023-01-18,0.01465
2022/12/30,OptionsDaily_2022/12/30.csv,14137.69,19,202301,2023-01-18,0.01465
2023/01/03,OptionsDaily_2023/01/03.csv,14224.12,15,202301,2023-01-18,0.01465
2023/01/04,OptionsDaily_2023/01/04.csv,14199.13,14,202301,2023-01-18,0.01465
2023/01/05,OptionsDaily_2023/01/05.csv,14301.05,13,202301,2023-01-18,0.01465
2023/01/06,OptionsDaily_2023/01/06.csv,14373.34,12,202301,2023-01-18,0.01465
2023/01/09,OptionsDaily_2023/01/09.csv,14752.21,9,202301,2023-01-18,0.01465
2023/01/10,OptionsDaily_2023/01/10.csv,14802.96,8,202301,2023-01-18,0.01465
2023/01/11,OptionsDaily_2023/01/11.csv,14751.44,7,202301,2023-01-18,0.01465
2023/01/12,OptionsDaily_2023/01/12.csv,14731.64,6,202301,2023-01-18,0.01465
2023/01/13,OptionsDaily_2023/01/13.csv,14824.13,5,202301,2023-01-18,0.01465
2023/01/16,OptionsDaily_2023/01/16.csv,14927.01,2,202301,2023-01-18,0.01465
2023/01/17,OptionsDaily_2023/01/17.csv,14932.93,1,202301,2023-01-18,0.01465
2023/01/30,OptionsDaily_2023/01/30.csv,15493.82,16,202302,2023-02-15,0.01465
2023/01/31,OptionsDaily_2023/01/31.csv,15265.2,15,202302,2023-02-15,0.01465
2023/02/01,OptionsDaily_2023/02/01.csv,15420.13,14,202302,2023-02-15,0.01465
2023/02/02,OptionsDaily_2023/02/02.csv,15595.16,13,202302,2023-02-15,0.01465
2023/02/03,OptionsDaily_2023/02/03.csv,15602.66,12,202302,2023-02-15,0.01465
2023/02/06,OptionsDaily_2023/02/06.csv,15392.82,9,202302,2023-02-15,0.01465
2023/02/07,OptionsDaily_2023/02/07.csv,15400.91,8,202302,2023-02-15,0.01465
2023/02/08,OptionsDaily_2023/02/08.csv,15618.17,7,202302,2023-02-15,0.01465
2023/02/09,OptionsDaily_2023/02/09.csv,15598.71,6,202302,2023-02-15,0.01465
2023/02/10,OptionsDaily_2023/02/10.csv,15586.65,5,202302,2023-02-15,0.01465
2023/02/13,OptionsDaily_2023/02/13.csv,15544.28,2,202302,2023-02-15,0.01465
2023/02/14,OptionsDaily_2023/02/14.csv,15654.48,1,202302,2023-02-15,0.01465
2023/02/15,OptionsDaily_2023/02/15.csv,15432.89,0,202302,2023-02-15,0.01465
2023/02/16,OptionsDaily_2023/02/16.csv,15550.5,27,202303,2023-03-15,0.01465
2023/02/17,OptionsDaily_2023/02/17.csv,15479.7,26,202303,2023-03-15,0.01465
2023/02/20,OptionsDaily_2023/02/20.csv,15551.23,23,202303,2023-03-15,0.01465
2023/02/21,OptionsDaily_2023/02/21.csv,15563.0,22,202303,2023-03-15,0.01465
2023/02/22,OptionsDaily_2023/02/22.csv,15418.77,21,202303,2023-03-15,0.01465
2023/02/23,OptionsDaily_2023/02/23.csv,15615.41,20,202303,2023-03-15,0.01465
2023/02/24,OptionsDaily_2023/02/24.csv,15503.79,19,202303,2023-03-15,0.01465
2023/03/01,OptionsDaily_2023/03/01.csv,15598.49,14,202303,2023-03-15,0.01465
2023/03/02,OptionsDaily_2023/03/02.csv,15598.72,13,202303,2023-03-15,0.01465
2023/03/03,OptionsDaily_2023/03/03.csv,15608.42,12,202303,2023-03-15,0.01465
2023/03/06,OptionsDaily_2023/03/06.csv,15763.51,9,202303,2023-03-15,0.01465
2023/03/07,OptionsDaily_2023/03/07.csv,15857.89,8,202303,2023-03-15,0.01465
2023/03/08,OptionsDaily_2023/03/08.csv,15818.2,7,202303,2023-03-15,0.01465
2023/03/09,OptionsDaily_2023/03/09.csv,15770.66,6,202303,2023-03-15,0.01465
2023/03/10,OptionsDaily_2023/03/10.csv,15526.2,5,202303,2023-03-15,0.01465
2023/03/13,OptionsDaily_2023/03/13.csv,15560.49,2,202303,2023-03-15,0.01465
2023/03/14,OptionsDaily_2023/03/14.csv,15360.42,1,202303,2023-03-15,0.01465
2023/03/15,OptionsDaily_2023/03/15.csv,15387.59,0,202303,2023-03-15,0.01465
2023/03/16,OptionsDaily_2023/03/16.csv,15221.12,34,202304,2023-04-19,0.01465
2023/03/17,OptionsDaily_2023/03/17.csv,15452.96,33,202304,2023-04-19,0.01465
2023/03/20,OptionsDaily_2023/03/20.csv,15419.97,30,202304,2023-04-19,0.01465
2023/03/21,OptionsDaily_2023/03/21.csv,15513.45,29,202304,2023-04-19,0.01465
2023/03/22,OptionsDaily_2023/03/22.csv,15760.46,28,202304,2023-04-19,0.01465
2023/03/23,OptionsDaily_2023/03/23.csv,15863.95,27,202304,2023-04-19,0.01465
2023/03/24,OptionsDaily_2023/03/24.csv,15914.7,26,202304,2023-04-19,0.01465
2023/03/27,OptionsDaily_2023/03/27.csv,15830.31,23,202304,2023-04-19,0.0159
