2024/2/26,OptionsDaily_2024_02_26.csv,18948.05078,23,202403,0.01575
2024/2/27,OptionsDaily_2024_02_27.csv,18854.41016,22,202403,0.01575
2024/2/28,OptionsDaily_2024_02_28.csv,18854.41016,21,202403,0.01575
2024/2/29,OptionsDaily_2024_02_29.csv,18966.76953,20,202403,0.01575
2024/3/1,OptionsDaily_2024_03_01.csv,18935.92969,19,202403,0.017
2024/3/4,OptionsDaily_2024_03_04.csv,19305.31055,16,202403,0.017
2024/3/5,OptionsDaily_2024_03_05.csv,19386.91992,15,202403,0.017
2024/3/6,OptionsDaily_2024_03_06.csv,19499.44922,14,202403,0.017
2024/3/7,OptionsDaily_2024_03_07.csv,19693.51953,13,202403,0.017
2024/3/8,OptionsDaily_2024_03_08.csv,19785.32031,12,202403,0.017
2024/3/11,OptionsDaily_2024_03_11.csv,19726.08008,9,202403,0.017
2024/3/12,OptionsDaily_2024_03_12.csv,19914.55078,8,202403,0.017
2024/3/13,OptionsDaily_2024_03_13.csv,19928.50977,7,202403,0.017
2024/3/14,OptionsDaily_2024_03_14.csv,19937.91992,6,202403,0.017
2024/3/15,OptionsDaily_2024_03_15.csv,19682.5,5,202403,0.017
2024/3/18,OptionsDaily_2024_03_18.csv,19879.84961,2,202403,0.017
2024/3/19,OptionsDaily_2024_03_19.csv,19857.19922,1,202403,0.017
2024/3/20,OptionsDaily_2024_03_20.csv,19784.44922,28,202404,0.017
2024/3/21,OptionsDaily_2024_03_21.csv,20199.08984,27,202404,0.017
2024/3/22,OptionsDaily_2024_03_22.csv,20228.42969,26,202404,0.017
2024/3/25,OptionsDaily_2024_03_25.csv,20192.25,23,202404,0.017
2024/3/26,OptionsDaily_2024_03_26.csv,20126.49023,22,202404,0.017
2024/3/27,OptionsDaily_2024_03_27.csv,20200.11914,21,202404,0.017
2024/3/28,OptionsDaily_2024_03_28.csv,20146.55078,20,202404,0.017
2024/3/29,OptionsDaily_2024_03_29.csv,20294.44922,19,202404,0.017
2024/4/1,OptionsDaily_2024_04_01.csv,20222.33008,16,202404,0.017
2024/4/2,OptionsDaily_2024_04_02.csv,20466.57031,15,202404,0.017
2024/4/3,OptionsDaily_2024_04_03.csv,20337.59961,14,202404,0.017
2024/4/4,OptionsDaily_2024_04_04.csv,20337.59961,13,202404,0.017
2024/4/5,OptionsDaily_2024_04_05.csv,20337.59961,12,202404,0.017
2024/4/8,OptionsDaily_2024_04_08.csv,20417.69922,9,202404,0.017
2024/4/9,OptionsDaily_2024_04_09.csv,20796.19922,8,202404,0.017
2024/4/10,OptionsDaily_2024_04_10.csv,20763.5293,7,202404,0.017
2024/4/11,OptionsDaily_2024_04_11.csv,20753.2207,6,202404,0.017
2024/4/12,OptionsDaily_2024_04_12.csv,20736.57031,5,202404,0.017
2024/4/15,OptionsDaily_2024_04_15.csv,20449.76953,2,202404,0.017
2024/4/16,OptionsDaily_2024_04_16.csv,19901.96094,1,202404,0.017
2024/4/17,OptionsDaily_2024_04_17.csv,20213.33008,28,202405,0.017
2024/4/18,OptionsDaily_2024_04_18.csv,20301.19922,27,202405,0.017
2024/4/19,OptionsDaily_2024_04_19.csv,19527.11914,26,202405,0.017
2024/4/22,OptionsDaily_2024_04_22.csv,19411.2207,23,202405,0.017
2024/4/23,OptionsDaily_2024_04_23.csv,19599.2793,22,202405,0.017
2024/4/24,OptionsDaily_2024_04_24.csv,20131.74023,21,202405,0.017
2024/4/25,OptionsDaily_2024_04_25.csv,19857.41992,20,202405,0.017
2024/4/26,OptionsDaily_2024_04_26.csv,20120.50977,19,202405,0.017
2024/4/29,OptionsDaily_2024_04_29.csv,20495.51953,16,202405,0.017
2024/4/30,OptionsDaily_2024_04_30.csv,20396.59961,15,202405,0.017
2024/5/1,OptionsDaily_2024_05_01.csv,20396.59961,14,202405,0.017
2024/5/2,OptionsDaily_2024_05_02.csv,20222.43945,13,202405,0.017
2024/5/3,OptionsDaily_2024_05_03.csv,20330.32031,12,202405,0.017
2024/5/6,OptionsDaily_2024_05_06.csv,20523.31055,9,202405,0.017
2024/5/7,OptionsDaily_2024_05_07.csv,20653.5293,8,202405,0.017
2024/5/8,OptionsDaily_2024_05_08.csv,20700.50977,7,202405,0.017
2024/5/9,OptionsDaily_2024_05_09.csv,20560.76953,6,202405,0.017
2024/5/10,OptionsDaily_2024_05_10.csv,20708.83984,5,202405,0.017
2024/5/13,OptionsDaily_2024_05_13.csv,20857.71094,2,202405,0.017
2024/5/14,OptionsDaily_2024_05_14.csv,20985.84961,1,202405,0.017
2024/5/15,OptionsDaily_2024_05_15.csv,21147.21094,35,202406,0.017
2024/5/16,OptionsDaily_2024_05_16.csv,21304.25977,34,202406,0.017
2024/5/17,OptionsDaily_2024_05_17.csv,21258.4707,33,202406,0.017
2024/5/20,OptionsDaily_2024_05_20.csv,21271.63086,30,202406,0.017
2024/5/21,OptionsDaily_2024_05_21.csv,21236.75,29,202406,0.017
2024/5/22,OptionsDaily_2024_05_22.csv,21551.83008,28,202406,0.017
2024/5/23,OptionsDaily_2024_05_23.csv,21607.42969,27,202406,0.017
2024/5/24,OptionsDaily_2024_05_24.csv,21565.33984,26,202406,0.017
2024/5/27,OptionsDaily_2024_05_27.csv,21803.76953,23,202406,0.017
2024/5/28,OptionsDaily_2024_05_28.csv,21858.41016,22,202406,0.017
2024/5/29,OptionsDaily_2024_05_29.csv,21662.5,21,202406,0.017
2024/5/30,OptionsDaily_2024_05_30.csv,21364.48047,20,202406,0.017
2024/5/31,OptionsDaily_2024_05_31.csv,21174.2207,19,202406,0.017
2024/6/3,OptionsDaily_2024_06_03.csv,21536.75977,16,202406,0.017
2024/6/4,OptionsDaily_2024_06_04.csv,21356.61914,15,202406,0.017
2024/6/5,OptionsDaily_2024_06_05.csv,21484.88086,14,202406,0.017
2024/6/6,OptionsDaily_2024_06_06.csv,21902.69922,13,202406,0.017
2024/6/7,OptionsDaily_2024_06_07.csv,21858.38086,12,202406,0.017
2024/6/10,OptionsDaily_2024_06_10.csv,21858.38086,9,202406,0.017
2024/6/11,OptionsDaily_2024_06_11.csv,21792.11914,8,202406,0.017
2024/6/12,OptionsDaily_2024_06_12.csv,22048.96094,7,202406,0.017
2024/6/13,OptionsDaily_2024_06_13.csv,22312.03906,6,202406,0.017
2024/6/14,OptionsDaily_2024_06_14.csv,22504.7207,5,202406,0.017
2024/6/17,OptionsDaily_2024_06_17.csv,22496.5293,2,202406,0.017
2024/6/18,OptionsDaily_2024_06_18.csv,22757.42969,1,202406,0.017
2024/6/19,OptionsDaily_2024_06_19.csv,23209.53906,28,202407,0.017
2024/6/20,OptionsDaily_2024_06_20.csv,23406.09961,27,202407,0.017
2024/6/21,OptionsDaily_2024_06_21.csv,23253.39063,26,202407,0.017
2024/6/24,OptionsDaily_2024_06_24.csv,22813.69922,23,202407,0.017
2024/6/25,OptionsDaily_2024_06_25.csv,22875.9707,22,202407,0.017
2024/6/26,OptionsDaily_2024_06_26.csv,22986.68945,21,202407,0.017
2024/6/27,OptionsDaily_2024_06_27.csv,22905.98047,20,202407,0.017
2024/6/28,OptionsDaily_2024_06_28.csv,23032.25,19,202407,0.017
2024/7/1,OptionsDaily_2024_07_01.csv,23058.57031,16,202407,0.017
2024/7/2,OptionsDaily_2024_07_02.csv,22879.36914,15,202407,0.017
2024/7/3,OptionsDaily_2024_07_03.csv,23172.42969,14,202407,0.017
2024/7/4,OptionsDaily_2024_07_04.csv,23522.5293,13,202407,0.017
2024/7/5,OptionsDaily_2024_07_05.csv,23556.58984,12,202407,0.017
2024/7/8,OptionsDaily_2024_07_08.csv,23878.15039,9,202407,0.017
2024/7/9,OptionsDaily_2024_07_09.csv,23900.08008,8,202407,0.017
2024/7/10,OptionsDaily_2024_07_10.csv,24007.08008,7,202407,0.017
2024/7/11,OptionsDaily_2024_07_11.csv,24390.0293,6,202407,0.017
2024/7/12,OptionsDaily_2024_07_12.csv,23916.92969,5,202407,0.017
2024/7/15,OptionsDaily_2024_07_15.csv,23879.35938,2,202407,0.017
2024/7/16,OptionsDaily_2024_07_16.csv,23997.25,1,202407,0.017
2024/7/17,OptionsDaily_2024_07_17.csv,23769.82031,35,202408,0.017
2024/7/18,OptionsDaily_2024_07_18.csv,23398.4707,34,202408,0.017
2024/7/19,OptionsDaily_2024_07_19.csv,22869.25977,33,202408,0.017
2024/7/22,OptionsDaily_2024_07_22.csv,22256.99023,30,202408,0.017
2024/7/23,OptionsDaily_2024_07_23.csv,22871.83984,29,202408,0.017
2024/7/24,OptionsDaily_2024_07_24.csv,22871.83984,28,202408,0.017
2024/7/25,OptionsDaily_2024_07_25.csv,22871.83984,27,202408,0.017
2024/7/26,OptionsDaily_2024_07_26.csv,22119.21094,26,202408,0.017
2024/7/29,OptionsDaily_2024_07_29.csv,22164.49023,23,202408,0.017
2024/7/30,OptionsDaily_2024_07_30.csv,22223.57031,22,202408,0.017
2024/7/31,OptionsDaily_2024_07_31.csv,22199.34961,21,202408,0.017
2024/8/1,OptionsDaily_2024_08_01.csv,22642.09961,20,202408,0.017
2024/8/2,OptionsDaily_2024_08_02.csv,21638.08984,19,202408,0.017
2024/8/5,OptionsDaily_2024_08_05.csv,19830.88086,16,202408,0.017
2024/8/6,OptionsDaily_2024_08_06.csv,20501.01953,15,202408,0.017
2024/8/7,OptionsDaily_2024_08_07.csv,21295.2793,14,202408,0.017
2024/8/8,OptionsDaily_2024_08_08.csv,20870.09961,13,202408,0.017
2024/8/9,OptionsDaily_2024_08_09.csv,21469,12,202408,0.017
2024/8/12,OptionsDaily_2024_08_12.csv,21773.25977,9,202408,0.017
2024/8/13,OptionsDaily_2024_08_13.csv,21796.57031,8,202408,0.017
2024/8/14,OptionsDaily_2024_08_14.csv,22027.25,7,202408,0.017
2024/8/15,OptionsDaily_2024_08_15.csv,21895.16992,6,202408,0.017
2024/8/16,OptionsDaily_2024_08_16.csv,22349.33008,5,202408,0.017
2024/8/19,OptionsDaily_2024_08_19.csv,22409.63086,2,202408,0.017
2024/8/20,OptionsDaily_2024_08_20.csv,22429.09961,1,202408,0.017
2024/8/21,OptionsDaily_2024_08_21.csv,22237.89063,28,202409,0.017
2024/8/22,OptionsDaily_2024_08_22.csv,22148.83008,27,202409,0.017
2024/8/23,OptionsDaily_2024_08_23.csv,22158.05078,26,202409,0.017
2024/8/26,OptionsDaily_2024_08_26.csv,22240.11914,23,202409,0.017
2024/8/27,OptionsDaily_2024_08_27.csv,22185,22,202409,0.017
2024/8/28,OptionsDaily_2024_08_28.csv,22370.66016,21,202409,0.017
2024/8/29,OptionsDaily_2024_08_29.csv,22201.84961,20,202409,0.017
2024/8/30,OptionsDaily_2024_08_30.csv,22268.08984,19,202409,0.017
2024/9/2,OptionsDaily_2024_09_02.csv,22235.09961,16,202409,0.017
2024/9/3,OptionsDaily_2024_09_03.csv,22092.21094,15,202409,0.017
2024/9/4,OptionsDaily_2024_09_04.csv,21092.75,14,202409,0.017
2024/9/5,OptionsDaily_2024_09_05.csv,21187.71094,13,202409,0.017
2024/9/6,OptionsDaily_2024_09_06.csv,21435.18945,12,202409,0.017
2024/9/9,OptionsDaily_2024_09_09.csv,21144.43945,9,202409,0.017
2024/9/10,OptionsDaily_2024_09_10.csv,21064.08008,8,202409,0.017
2024/9/11,OptionsDaily_2024_09_11.csv,21031,7,202409,0.017
2024/9/12,OptionsDaily_2024_09_12.csv,21653.25,6,202409,0.017
2024/9/13,OptionsDaily_2024_09_13.csv,21759.65039,5,202409,0.017
2024/9/16,OptionsDaily_2024_09_16.csv,21850.08008,2,202409,0.017
2024/9/17,OptionsDaily_2024_09_17.csv,21850.08008,1,202409,0.017
2024/9/18,OptionsDaily_2024_09_18.csv,21678.83984,28,202410,0.017
2024/9/19,OptionsDaily_2024_09_19.csv,22042.68945,27,202410,0.017
2024/9/20,OptionsDaily_2024_09_20.csv,22159.41992,26,202410,0.017
2024/9/23,OptionsDaily_2024_09_23.csv,22285.5293,23,202410,0.017
2024/9/24,OptionsDaily_2024_09_24.csv,22431.7793,22,202410,0.017
2024/9/25,OptionsDaily_2024_09_25.csv,22761.59961,21,202410,0.017
2024/9/26,OptionsDaily_2024_09_26.csv,22858.81055,20,202410,0.017
2024/9/27,OptionsDaily_2024_09_27.csv,22822.78906,19,202410,0.017
2024/9/30,OptionsDaily_2024_09_30.csv,22224.53906,16,202410,0.017
2024/10/1,OptionsDaily_2024_10_01.csv,22390.39063,15,202410,0.017
2024/10/2,OptionsDaily_2024_10_02.csv,22390.39063,14,202410,0.017
2024/10/3,OptionsDaily_2024_10_03.csv,22390.39063,13,202410,0.017
2024/10/4,OptionsDaily_2024_10_04.csv,22302.71094,12,202410,0.017
2024/10/7,OptionsDaily_2024_10_07.csv,22702.56055,9,202410,0.017
2024/10/8,OptionsDaily_2024_10_08.csv,22611.39063,8,202410,0.017
2024/10/9,OptionsDaily_2024_10_09.csv,22659.08008,7,202410,0.017
2024/10/10,OptionsDaily_2024_10_10.csv,22659.08008,6,202410,0.017
2024/10/11,OptionsDaily_2024_10_11.csv,22901.64063,5,202410,0.017
2024/10/14,OptionsDaily_2024_10_14.csv,22975.28906,2,202410,0.017
2024/10/15,OptionsDaily_2024_10_15.csv,23292.03906,1,202410,0.017
2024/10/16,OptionsDaily_2024_10_16.csv,23010.98047,35,202411,0.017
2024/10/17,OptionsDaily_2024_10_17.csv,23053.83984,34,202411,0.017
2024/10/18,OptionsDaily_2024_10_18.csv,23487.26953,33,202411,0.017
2024/10/21,OptionsDaily_2024_10_21.csv,23542.5293,30,202411,0.017
2024/10/22,OptionsDaily_2024_10_22.csv,23535.42969,29,202411,0.017
2024/10/23,OptionsDaily_2024_10_23.csv,23334.75977,28,202411,0.017
2024/10/24,OptionsDaily_2024_10_24.csv,23192.51953,27,202411,0.017
2024/10/25,OptionsDaily_2024_10_25.csv,23348.44922,26,202411,0.017
2024/10/28,OptionsDaily_2024_10_28.csv,23198.07031,23,202411,0.017
2024/10/29,OptionsDaily_2024_10_29.csv,22926.58984,22,202411,0.017
2024/10/30,OptionsDaily_2024_10_30.csv,22820.42969,21,202411,0.017
2024/10/31,OptionsDaily_2024_10_31.csv,22820.42969,20,202411,0.017
2024/11/1,OptionsDaily_2024_11_01.csv,22780.08008,19,202411,0.017
2024/11/4,OptionsDaily_2024_11_04.csv,22965.39063,16,202411,0.017
2024/11/5,OptionsDaily_2024_11_05.csv,23106.78906,15,202411,0.017
2024/11/6,OptionsDaily_2024_11_06.csv,23217.38086,14,202411,0.017
2024/11/7,OptionsDaily_2024_11_07.csv,23408.82031,13,202411,0.017
2024/11/8,OptionsDaily_2024_11_08.csv,23553.89063,12,202411,0.017
2024/11/11,OptionsDaily_2024_11_11.csv,23529.64063,9,202411,0.017
2024/11/12,OptionsDaily_2024_11_12.csv,22981.76953,8,202411,0.017
2024/11/13,OptionsDaily_2024_11_13.csv,22860.23047,7,202411,0.017
2024/11/14,OptionsDaily_2024_11_14.csv,22715.38086,6,202411,0.017
2024/11/15,OptionsDaily_2024_11_15.csv,22742.76953,5,202411,0.017
2024/11/18,OptionsDaily_2024_11_18.csv,22546.53906,2,202411,0.017
2024/11/19,OptionsDaily_2024_11_19.csv,22848.80078,1,202411,0.017
2024/11/20,OptionsDaily_2024_11_20.csv,22688.35938,28,202412,0.017
2024/11/21,OptionsDaily_2024_11_21.csv,22555.66016,27,202412,0.017
2024/11/22,OptionsDaily_2024_11_22.csv,22904.32031,26,202412,0.017
2024/11/25,OptionsDaily_2024_11_25.csv,22948.36914,23,202412,0.017
2024/11/26,OptionsDaily_2024_11_26.csv,22678.75977,22,202412,0.017
2024/11/27,OptionsDaily_2024_11_27.csv,22334.7793,21,202412,0.017
2024/11/28,OptionsDaily_2024_11_28.csv,22298.90039,20,202412,0.017
2024/11/29,OptionsDaily_2024_11_29.csv,22262.5,19,202412,0.017
2024/12/2,OptionsDaily_2024_12_02.csv,22736.92969,16,202412,0.017
2024/12/3,OptionsDaily_2024_12_03.csv,23027.46094,15,202412,0.017
2024/12/4,OptionsDaily_2024_12_04.csv,23255.33008,14,202412,0.017
2024/12/5,OptionsDaily_2024_12_05.csv,23267.93945,13,202412,0.017
2024/12/6,OptionsDaily_2024_12_06.csv,23193.26953,12,202412,0.017
2024/12/9,OptionsDaily_2024_12_09.csv,23273.25,9,202412,0.017
2024/12/10,OptionsDaily_2024_12_10.csv,23125.08008,8,202412,0.017
2024/12/11,OptionsDaily_2024_12_11.csv,22903.63086,7,202412,0.017
2024/12/12,OptionsDaily_2024_12_12.csv,23046.80078,6,202412,0.017
2024/12/13,OptionsDaily_2024_12_13.csv,23020.48047,5,202412,0.017
2024/12/16,OptionsDaily_2024_12_16.csv,23039.90039,2,202412,0.017
2024/12/17,OptionsDaily_2024_12_17.csv,23018.00977,1,202412,0.017
2024/12/18,OptionsDaily_2024_12_18.csv,23168.66992,28,202501,0.017
2024/12/19,OptionsDaily_2024_12_19.csv,22932.25,27,202501,0.017
2024/12/20,OptionsDaily_2024_12_20.csv,22510.25,26,202501,0.017
2024/12/23,OptionsDaily_2024_12_23.csv,23104.53906,23,202501,0.017
2024/12/24,OptionsDaily_2024_12_24.csv,23120.24023,22,202501,0.017
2024/12/25,OptionsDaily_2024_12_25.csv,23220.13086,21,202501,0.017
2024/12/26,OptionsDaily_2024_12_26.csv,23246.93945,20,202501,0.017
2024/12/27,OptionsDaily_2024_12_27.csv,23275.67969,19,202501,0.017
2024/12/30,OptionsDaily_2024_12_30.csv,23190.19922,16,202501,0.017
2024/12/31,OptionsDaily_2024_12_31.csv,23190.19922,15,202501,0.017
