Date,File,S0,Contract,ContractExpiryDate,Maturity,Rf
2024/4/22,OptionsDaily_2024_04_22.csv,19411.22,202405,2024/5/15,23,0.01725
2024/4/23,OptionsDaily_2024_04_23.csv,19599.28,202405,2024/5/15,22,0.01725
2024/4/24,OptionsDaily_2024_04_24.csv,20131.74,202405,2024/5/15,21,0.01725
2024/4/25,OptionsDaily_2024_04_25.csv,19857.42,202405,2024/5/15,20,0.01725
2024/4/26,OptionsDaily_2024_04_26.csv,20120.51,202405,2024/5/15,19,0.01725
2024/4/29,OptionsDaily_2024_04_29.csv,20495.52,202405,2024/5/15,16,0.01725
2024/4/30,OptionsDaily_2024_04_30.csv,20396.6,202405,2024/5/15,15,0.01725
2024/5/2,OptionsDaily_2024_05_02.csv,20222.44,202405,2024/5/15,13,0.01725
2024/5/3,OptionsDaily_2024_05_03.csv,20330.32,202405,2024/5/15,12,0.01725
2024/5/6,OptionsDaily_2024_05_06.csv,20523.31,202405,2024/5/15,9,0.01725
2024/5/7,OptionsDaily_2024_05_07.csv,20653.53,202405,2024/5/15,8,0.01725
2024/5/8,OptionsDaily_2024_05_08.csv,20700.51,202405,2024/5/15,7,0.01725
2024/5/9,OptionsDaily_2024_05_09.csv,20560.77,202405,2024/5/15,6,0.01725
2024/5/10,OptionsDaily_2024_05_10.csv,20708.84,202405,2024/5/15,5,0.01725
2024/5/13,OptionsDaily_2024_05_13.csv,20857.71,202405,2024/5/15,2,0.01725
2024/5/14,OptionsDaily_2024_05_14.csv,20985.85,202406,2024/6/19,36,0.01725
2024/5/15,OptionsDaily_2024_05_15.csv,21147.21,202406,2024/6/19,35,0.01725
2024/5/16,OptionsDaily_2024_05_16.csv,21304.26,202406,2024/6/19,34,0.01725
2024/5/17,OptionsDaily_2024_05_17.csv,21258.47,202406,2024/6/19,33,0.01725
2024/5/20,OptionsDaily_2024_05_20.csv,21271.63,202406,2024/6/19,30,0.01725
2024/5/21,OptionsDaily_2024_05_21.csv,21236.75,202406,2024/6/19,29,0.01725
2024/5/22,OptionsDaily_2024_05_22.csv,21551.83,202406,2024/6/19,28,0.01725
2024/5/23,OptionsDaily_2024_05_23.csv,21607.43,202406,2024/6/19,27,0.01725
2024/5/24,OptionsDaily_2024_05_24.csv,21565.34,202406,2024/6/19,26,0.01725
2024/5/27,OptionsDaily_2024_05_27.csv,21803.77,202406,2024/6/19,23,0.01725
2024/5/28,OptionsDaily_2024_05_28.csv,21858.41,202406,2024/6/19,22,0.01725
2024/5/29,OptionsDaily_2024_05_29.csv,21662.5,202406,2024/6/19,21,0.01725
2024/5/30,OptionsDaily_2024_05_30.csv,21364.48,202406,2024/6/19,20,0.01725
2024/5/31,OptionsDaily_2024_05_31.csv,21174.22,202406,2024/6/19,19,0.01725
2024/6/3,OptionsDaily_2024_06_03.csv,21536.76,202406,2024/6/19,16,0.01725
2024/6/4,OptionsDaily_2024_06_04.csv,21356.62,202406,2024/6/19,15,0.01725
2024/6/5,OptionsDaily_2024_06_05.csv,21484.88,202406,2024/6/19,14,0.01725
2024/6/6,OptionsDaily_2024_06_06.csv,21902.7,202406,2024/6/19,13,0.01725
2024/6/7,OptionsDaily_2024_06_07.csv,21858.38,202406,2024/6/19,12,0.01725
2024/6/11,OptionsDaily_2024_06_11.csv,21792.12,202406,2024/6/19,8,0.01725
2024/6/12,OptionsDaily_2024_06_12.csv,22048.96,202406,2024/6/19,7,0.01725
2024/6/13,OptionsDaily_2024_06_13.csv,22312.04,202406,2024/6/19,6,0.01725
2024/6/14,OptionsDaily_2024_06_14.csv,22504.72,202406,2024/6/19,5,0.01725
2024/6/17,OptionsDaily_2024_06_17.csv,22496.53,202406,2024/6/19,2,0.01725
2024/6/18,OptionsDaily_2024_06_18.csv,22757.43,202407,2024/7/17,29,0.01725
2024/6/19,OptionsDaily_2024_06_19.csv,23209.54,202407,2024/7/17,28,0.01725
2024/6/20,OptionsDaily_2024_06_20.csv,23406.1,202407,2024/7/17,27,0.01725
2024/6/21,OptionsDaily_2024_06_21.csv,23253.39,202407,2024/7/17,26,0.01725
2024/6/24,OptionsDaily_2024_06_24.csv,22813.7,202407,2024/7/17,23,0.01725
2024/6/25,OptionsDaily_2024_06_25.csv,22875.97,202407,2024/7/17,22,0.01725
2024/6/26,OptionsDaily_2024_06_26.csv,22986.69,202407,2024/7/17,21,0.01725
2024/6/27,OptionsDaily_2024_06_27.csv,22905.98,202407,2024/7/17,20,0.01725
2024/6/28,OptionsDaily_2024_06_28.csv,23032.25,202407,2024/7/17,19,0.01725
2024/7/1,OptionsDaily_2024_07_01.csv,23058.57,202407,2024/7/17,16,0.01725
2024/7/2,OptionsDaily_2024_07_02.csv,22879.37,202407,2024/7/17,15,0.01725
2024/7/3,OptionsDaily_2024_07_03.csv,23172.43,202407,2024/7/17,14,0.01725
2024/7/4,OptionsDaily_2024_07_04.csv,23522.53,202407,2024/7/17,13,0.01725
2024/7/5,OptionsDaily_2024_07_05.csv,23556.59,202407,2024/7/17,12,0.01725
2024/7/8,OptionsDaily_2024_07_08.csv,23878.15,202407,2024/7/17,9,0.01725
2024/7/9,OptionsDaily_2024_07_09.csv,23900.08,202407,2024/7/17,8,0.01725
2024/7/10,OptionsDaily_2024_07_10.csv,24007.08,202407,2024/7/17,7,0.01725
2024/7/11,OptionsDaily_2024_07_11.csv,24390.03,202407,2024/7/17,6,0.01725
2024/7/12,OptionsDaily_2024_07_12.csv,23916.93,202407,2024/7/17,5,0.01725
2024/7/15,OptionsDaily_2024_07_15.csv,23879.36,202407,2024/7/17,2,0.01725
2024/7/16,OptionsDaily_2024_07_16.csv,23997.25,202408,2024/8/21,36,0.01725
2024/7/17,OptionsDaily_2024_07_17.csv,23769.82,202408,2024/8/21,35,0.01725
2024/7/18,OptionsDaily_2024_07_18.csv,23398.47,202408,2024/8/21,34,0.01725
2024/7/19,OptionsDaily_2024_07_19.csv,22869.26,202408,2024/8/21,33,0.01725
2024/7/22,OptionsDaily_2024_07_22.csv,22256.99,202408,2024/8/21,30,0.01725
2024/7/23,OptionsDaily_2024_07_23.csv,22871.84,202408,2024/8/21,29,0.01725
2024/7/26,OptionsDaily_2024_07_26.csv,22119.21,202408,2024/8/21,26,0.01725
2024/7/29,OptionsDaily_2024_07_29.csv,22164.49,202408,2024/8/21,23,0.01725
2024/7/30,OptionsDaily_2024_07_30.csv,22223.57,202408,2024/8/21,22,0.01725
2024/7/31,OptionsDaily_2024_07_31.csv,22199.35,202408,2024/8/21,21,0.01725
2024/8/1,OptionsDaily_2024_08_01.csv,22642.1,202408,2024/8/21,20,0.01725
2024/8/2,OptionsDaily_2024_08_02.csv,21638.09,202408,2024/8/21,19,0.01725
2024/8/5,OptionsDaily_2024_08_05.csv,19830.88,202408,2024/8/21,16,0.01725
2024/8/6,OptionsDaily_2024_08_06.csv,20501.02,202408,2024/8/21,15,0.01725
2024/8/7,OptionsDaily_2024_08_07.csv,21295.28,202408,2024/8/21,14,0.01725
2024/8/8,OptionsDaily_2024_08_08.csv,20870.1,202408,2024/8/21,13,0.01725
2024/8/9,OptionsDaily_2024_08_09.csv,21469,202408,2024/8/21,12,0.01725
2024/8/12,OptionsDaily_2024_08_12.csv,21773.26,202408,2024/8/21,9,0.01725
2024/8/13,OptionsDaily_2024_08_13.csv,21796.57,202408,2024/8/21,8,0.01725
2024/8/14,OptionsDaily_2024_08_14.csv,22027.25,202408,2024/8/21,7,0.01725
2024/8/15,OptionsDaily_2024_08_15.csv,21895.17,202408,2024/8/21,6,0.01725
2024/8/16,OptionsDaily_2024_08_16.csv,22349.33,202408,2024/8/21,5,0.01725
2024/8/19,OptionsDaily_2024_08_19.csv,22409.63,202408,2024/8/21,2,0.01725
2024/8/20,OptionsDaily_2024_08_20.csv,22429.1,202409,2024/9/18,29,0.01725
2024/8/21,OptionsDaily_2024_08_21.csv,22237.89,202409,2024/9/18,28,0.01725
2024/8/22,OptionsDaily_2024_08_22.csv,22148.83,202409,2024/9/18,27,0.01725
2024/8/23,OptionsDaily_2024_08_23.csv,22158.05,202409,2024/9/18,26,0.01725
2024/8/26,OptionsDaily_2024_08_26.csv,22240.12,202409,2024/9/18,23,0.01725
2024/8/27,OptionsDaily_2024_08_27.csv,22185,202409,2024/9/18,22,0.01725
2024/8/28,OptionsDaily_2024_08_28.csv,22370.66,202409,2024/9/18,21,0.01725
2024/8/29,OptionsDaily_2024_08_29.csv,22201.85,202409,2024/9/18,20,0.01725
2024/8/30,OptionsDaily_2024_08_30.csv,22268.09,202409,2024/9/18,19,0.01725
2024/9/2,OptionsDaily_2024_09_02.csv,22235.1,202409,2024/9/18,16,0.01725
2024/9/3,OptionsDaily_2024_09_03.csv,22092.21,202409,2024/9/18,15,0.01725
2024/9/4,OptionsDaily_2024_09_04.csv,21092.75,202409,2024/9/18,14,0.01725
2024/9/5,OptionsDaily_2024_09_05.csv,21187.71,202409,2024/9/18,13,0.01725
2024/9/6,OptionsDaily_2024_09_06.csv,21435.19,202409,2024/9/18,12,0.01725
2024/9/9,OptionsDaily_2024_09_09.csv,21144.44,202409,2024/9/18,9,0.01725
2024/9/10,OptionsDaily_2024_09_10.csv,21064.08,202409,2024/9/18,8,0.01725
2024/9/11,OptionsDaily_2024_09_11.csv,21031,202409,2024/9/18,7,0.01725
2024/9/12,OptionsDaily_2024_09_12.csv,21653.25,202409,2024/9/18,6,0.01725
2024/9/13,OptionsDaily_2024_09_13.csv,21759.65,202409,2024/9/18,5,0.01725
2024/9/16,OptionsDaily_2024_09_16.csv,21850.08,202409,2024/9/18,2,0.01725
2024/9/18,OptionsDaily_2024_09_18.csv,21678.84,202410,2024/10/16,28,0.01725
2024/9/19,OptionsDaily_2024_09_19.csv,22042.69,202410,2024/10/16,27,0.01725
2024/9/20,OptionsDaily_2024_09_20.csv,22159.42,202410,2024/10/16,26,0.01725
2024/9/23,OptionsDaily_2024_09_23.csv,22285.53,202410,2024/10/16,23,0.01725
2024/9/24,OptionsDaily_2024_09_24.csv,22431.78,202410,2024/10/16,22,0.01725
2024/9/25,OptionsDaily_2024_09_25.csv,22761.6,202410,2024/10/16,21,0.01725
2024/9/26,OptionsDaily_2024_09_26.csv,22858.81,202410,2024/10/16,20,0.01725
2024/9/27,OptionsDaily_2024_09_27.csv,22822.79,202410,2024/10/16,19,0.01725
2024/9/30,OptionsDaily_2024_09_30.csv,22224.54,202410,2024/10/16,16,0.01725
2024/10/1,OptionsDaily_2024_10_01.csv,22390.39,202410,2024/10/16,15,0.01725
2024/10/4,OptionsDaily_2024_10_04.csv,22302.71,202410,2024/10/16,12,0.01725
2024/10/7,OptionsDaily_2024_10_07.csv,22702.56,202410,2024/10/16,9,0.01725
2024/10/8,OptionsDaily_2024_10_08.csv,22611.39,202410,2024/10/16,8,0.01725
2024/10/9,OptionsDaily_2024_10_09.csv,22659.08,202410,2024/10/16,7,0.01725
2024/10/11,OptionsDaily_2024_10_11.csv,22901.64,202410,2024/10/16,5,0.01725
2024/10/14,OptionsDaily_2024_10_14.csv,22975.29,202410,2024/10/16,2,0.01725
2024/10/15,OptionsDaily_2024_10_15.csv,23292.04,202411,2024/11/20,36,0.01725
2024/10/16,OptionsDaily_2024_10_16.csv,23010.98,202411,2024/11/20,35,0.01725
2024/10/17,OptionsDaily_2024_10_17.csv,23053.84,202411,2024/11/20,34,0.01725
2024/10/18,OptionsDaily_2024_10_18.csv,23487.27,202411,2024/11/20,33,0.01725
2024/10/21,OptionsDaily_2024_10_21.csv,23542.53,202411,2024/11/20,30,0.01725
2024/10/22,OptionsDaily_2024_10_22.csv,23535.43,202411,2024/11/20,29,0.01725
2024/10/23,OptionsDaily_2024_10_23.csv,23334.76,202411,2024/11/20,28,0.01725
2024/10/24,OptionsDaily_2024_10_24.csv,23192.52,202411,2024/11/20,27,0.01725
2024/10/25,OptionsDaily_2024_10_25.csv,23348.45,202411,2024/11/20,26,0.01725
2024/10/28,OptionsDaily_2024_10_28.csv,23198.07,202411,2024/11/20,23,0.01725
2024/10/29,OptionsDaily_2024_10_29.csv,22926.59,202411,2024/11/20,22,0.01725
2024/10/30,OptionsDaily_2024_10_30.csv,22820.43,202411,2024/11/20,21,0.01725
2024/11/1,OptionsDaily_2024_11_01.csv,22780.08,202411,2024/11/20,19,0.01725
2024/11/4,OptionsDaily_2024_11_04.csv,22965.39,202411,2024/11/20,16,0.01725
2024/11/5,OptionsDaily_2024_11_05.csv,23106.79,202411,2024/11/20,15,0.01725
2024/11/6,OptionsDaily_2024_11_06.csv,23217.38,202411,2024/11/20,14,0.01725
2024/11/7,OptionsDaily_2024_11_07.csv,23408.82,202411,2024/11/20,13,0.01725
2024/11/8,OptionsDaily_2024_11_08.csv,23553.89,202411,2024/11/20,12,0.01725
2024/11/11,OptionsDaily_2024_11_11.csv,23529.64,202411,2024/11/20,9,0.01725
2024/11/12,OptionsDaily_2024_11_12.csv,22981.77,202411,2024/11/20,8,0.01725
2024/11/13,OptionsDaily_2024_11_13.csv,22860.23,202411,2024/11/20,7,0.01725
2024/11/14,OptionsDaily_2024_11_14.csv,22715.38,202411,2024/11/20,6,0.01725
2024/11/15,OptionsDaily_2024_11_15.csv,22742.77,202411,2024/11/20,5,0.01725
2024/11/18,OptionsDaily_2024_11_18.csv,22546.54,202411,2024/11/20,2,0.01725
2024/11/19,OptionsDaily_2024_11_19.csv,22848.8,202412,2024/12/18,29,0.01725
2024/11/20,OptionsDaily_2024_11_20.csv,22688.36,202412,2024/12/18,28,0.01725
2024/11/21,OptionsDaily_2024_11_21.csv,22555.66,202412,2024/12/18,27,0.01725
2024/11/22,OptionsDaily_2024_11_22.csv,22904.32,202412,2024/12/18,26,0.01725
2024/11/25,OptionsDaily_2024_11_25.csv,22948.37,202412,2024/12/18,23,0.01725
2024/11/26,OptionsDaily_2024_11_26.csv,22678.76,202412,2024/12/18,22,0.01725
2024/11/27,OptionsDaily_2024_11_27.csv,22334.78,202412,2024/12/18,21,0.01725
2024/11/28,OptionsDaily_2024_11_28.csv,22298.9,202412,2024/12/18,20,0.01725
2024/11/29,OptionsDaily_2024_11_29.csv,22262.5,202412,2024/12/18,19,0.01725
2024/12/2,OptionsDaily_2024_12_02.csv,22736.93,202412,2024/12/18,16,0.01725
2024/12/3,OptionsDaily_2024_12_03.csv,23027.46,202412,2024/12/18,15,0.01725
2024/12/4,OptionsDaily_2024_12_04.csv,23255.33,202412,2024/12/18,14,0.01725
2024/12/5,OptionsDaily_2024_12_05.csv,23267.94,202412,2024/12/18,13,0.01725
2024/12/6,OptionsDaily_2024_12_06.csv,23193.27,202412,2024/12/18,12,0.01725
2024/12/9,OptionsDaily_2024_12_09.csv,23273.25,202412,2024/12/18,9,0.01725
2024/12/10,OptionsDaily_2024_12_10.csv,23125.08,202412,2024/12/18,8,0.01725
2024/12/11,OptionsDaily_2024_12_11.csv,22903.63,202412,2024/12/18,7,0.01725
2024/12/12,OptionsDaily_2024_12_12.csv,23046.8,202412,2024/12/18,6,0.01725
2024/12/13,OptionsDaily_2024_12_13.csv,23020.48,202412,2024/12/18,5,0.01725
2024/12/16,OptionsDaily_2024_12_16.csv,23039.9,202412,2024/12/18,2,0.01725
2024/12/17,OptionsDaily_2024_12_17.csv,23018.01,202501,2025/1/15,29,0.01725
2024/12/18,OptionsDaily_2024_12_18.csv,23168.67,202501,2025/1/15,28,0.01725
2024/12/19,OptionsDaily_2024_12_19.csv,22932.25,202501,2025/1/15,27,0.01725
2024/12/20,OptionsDaily_2024_12_20.csv,22510.25,202501,2025/1/15,26,0.01725
2024/12/23,OptionsDaily_2024_12_23.csv,23104.54,202501,2025/1/15,23,0.01725
2024/12/24,OptionsDaily_2024_12_24.csv,23120.24,202501,2025/1/15,22,0.01725
2024/12/25,OptionsDaily_2024_12_25.csv,23220.13,202501,2025/1/15,21,0.01725
2024/12/26,OptionsDaily_2024_12_26.csv,23246.94,202501,2025/1/15,20,0.01725
2024/12/27,OptionsDaily_2024_12_27.csv,23275.68,202501,2025/1/15,19,0.01725
2024/12/30,OptionsDaily_2024_12_30.csv,23190.2,202501,2025/1/15,16,0.01725
2024/12/31,OptionsDaily_2024_12_31.csv,23035.1,202501,2025/1/15,15,0.01725
